,0,1,2,3
35,"Reviewed 31 August 2016
","Poplar Grove, IL",This historic stern wheeler and the pleasant park around it is run by the parks service. It is clean and well maintained. The ship is a wonderful lesson in history for children and adults. A visit can last 10 minutes or an hour. It is a good place to stop for a rest on a river hike. The best part...,5
36,"Reviewed 29 August 2016
","Gatineau, Canada","This is a free attraction but you can pay $2 for the program if you'd like. It's a self-guided tour. You just walk about on the main floor, engine room, crew cabins, etc. You can also check out the main deck but you'll need to walk up using a very narrow staircase with no ramps. The passenger area was closed...",4
37,"Reviewed 28 August 2016
",,"Much of the boat was off limits due to structural problems. Only one staff onboard, and was more concerned about playing ring toss than anything else.",3
38,"Reviewed 28 August 2016
",,"Came to Whitehorse to go mountain bike riding, and knew of the gold rush history. Didn't expect to find a wonderfully preserved steam ship with period cargo. Amazing!",5
39,"Reviewed 28 August 2016
",,"Free to visit, 2.00$ for a brochure, or you can pay for a guided tour. The ship is well set up with recreations of the kitchen, cabins, and storerooms. Interesting to learn about the importance of these vessels to the history of the Yukon.",4
40,"Reviewed 26 August 2016
",Surrey,National Parks is renovating so it was free while I was there. NFB has an 18 minute video they showed explaining navigating the Yukon River with the SS Klondike and sharing its specific history,4
41,"Reviewed 26 August 2016
",Alaska,"The Klondike is the largest of the Yukon River paddle wheelers. It's been pulled on shore and supported above the ground to protect it from ice and water damage. It's in very good condition for its age. What makes it particularly interesting is that it's filled with artifacts and cargo, so it's very easy to imagine it's ready to go...",5
42,"Reviewed 25 August 2016
","Stettler, Canada",Beautiful ship. I was disappointed that we could not visit the two top decks due to construction but what I saw was great.,4
43,"Reviewed 24 August 2016
",,"It was nice to read all about, but a bit disappointed that a lot of the shipped was roped off so we could only visit a very small section. It is still very educational and a great out of school history lesson for kids.",3
44,"Reviewed 21 August 2016
",Courtenay,"Loved going through this ship! It was so interesting walking around, and seeing how and with what they loaded on board. Then going upstairs, you can see into the galley and dining room, and it was like you stepped back in time. Thumbs up!",4
45,"Reviewed 21 August 2016
","Cape Town, South Africa","The explanatory video (on continuous loop) gave a good overview of the history of the sternwheeler, which made the tour of the ship itself all the more interesting. The sheer amount of cargo space was staggering, and it was fascinating to see all the different types of goods carried--large quantities of evaporated and powdered milk. Clearly there were not many...",4
46,"Reviewed 20 August 2016
","Toronto, Canada",No need to spend a lot of time here but if you have a chance it's worth a visit even if you just want to check it out from the outside. You can do a tour of the boat which I found interesting and helped put the region in perspective.,4
47,"Reviewed 18 August 2016
","Houston, Texas","I have never been on a steamer, and this one has so much history. So interesting to see the different areas. The amount of weight these steamers held is unbelievable. I did not know until boarding it that passengers rode it. The two classes were not real luxury by todays standards. The history of the men that had to load...",5
48,"Reviewed 17 August 2016
","Grande Prairie, Canada","Loved going back in time and venturing onto the SS Klondike! Its definitely a must-do upon your travels in Whitehorse. Stop in the tourist info shack before going aboard, you'll find a lot more information about the ship",4
49,"Reviewed 16 August 2016
",,"I wish I could ride a real sternwheeler up to Dawson City! Would beat the 7 hour bus ride I endured just two days ago. Well, if you cant travel the way they did 100 years ago, visiting this exhibit is the best you can do. Beautifully done by Parks Canada and featuring fine young and interesting guides, the boat...",5
50,"Reviewed 14 August 2016
","Victoria, Canada",Great to see this piece of history being well preserved - this did mean some areas were roped off because of ongoing work. The guide was excellent and provided a tremendous amount of information about both the ship and the Gold Rush.,5
51,"Reviewed 10 August 2016
","Vermilion, Canada","Went to SS Klondike – stern wheeler. It is easy to find, as it is right in the downtown Whitehorse area. There was a large parking lot. We watched an 18 minute video in a tent in the parking lot. We toured the stern wheeler on our own after the video. Because we watched the video first, we could make...",5
52,"Reviewed 10 August 2016
",South Brisbane,"This is a great trip with an excellent commentary by a very enthusiastic local. It takes you to where the two mighty rivers meet, and past some historic sites.",5
53,"Reviewed 9 August 2016
","Nipawin, Canada","I thought it was very interesting to see, but I was quite disappointed because of the fact that some areas were roped off. I did enjoy it though! Worth the visit!",3
54,"Reviewed 8 August 2016
","grande prairie, ab",Fantastic historic site. The movie was excellent and very informative. Greg was the host when we were there and he was incredibly knowledgable and friendly!!!,5
55,"Reviewed 4 August 2016
","Salmon Arm, Canada","After the trolley ride, we walked to the SS Klondike for a tour thru this very old steamship. We had a guide take us thru telling us of the various areas of the ship and what the ship was used for etc. It was really interesting, worth the walk.",4
56,"Reviewed 3 August 2016
","Columbia, Maryland","This is located along Waterfront Walkway by Yukon River where we walked from the Informative Centre, close to Main Street and trolley. It is vessel used for transportation in the past, and it provides historical information on the city. The exhibits are well organized and interesting. It is also free admission.",4
57,"Reviewed 3 August 2016
","San Jose, California",Fascinating riverboat with great historical significance. Very well preserved. Very informative video and signs.,5
58,"Reviewed 3 August 2016
","Cincinnati, Ohio","Some sections are roped off although you can look in through windows and doors. There is a printed map for a self guided tour but it lacks details and left me a little unsatisfied,",3
59,"Reviewed 2 August 2016
",,Very interesting walk through of the SS Klondike paddle boat. We thought the exhibit was well done and worth a stop. Very scenic location and an enjoyable way to spend some time sightseeing.,4
60,"Reviewed 2 August 2016
","Hollywood, Florida",This is a must see especially if you have never been on a river boat before. It's a tour of with questions and answers by the guides on board. Very nice to learn how and what they were used for.,5
61,"Reviewed 30 July 2016
","Cobden, Canada","The SS Klondike is a beautifully-restored sternwheeler, but what's the point if most of it is closed? Our tour group was banned from most of the ship because of structural safety concerns; these should have been proactively dealt with during the off-season, since the Klondike is only open a few months of the year. If the ship was a private...",3
62,"Reviewed 26 July 2016
",Saltspring Is.,I found the video very interesting before we visited the actual ship that has been restored. Inside the vessel one sees the wood needed to keep the fires burning and cases of supplies that were hauled along the river.,3
63,"Reviewed 26 July 2016
","Calgary, Canada","The visit to the SS is ok, it's too bad that you can only visit one floor of the old boat. However, the video is well worth it and makes the history of the paddle boats on the Yukon River come to life.",4
64,"Reviewed 23 July 2016
","Victoria, Canada",We just left this place. Got a lot of nice pictures. Could not view the inside. Ample parking. Near the Yukon river.,5
65,"Reviewed 20 July 2016
",,A free walkthrough of an old cargo boat with a 20 min video preview of how the river and boats were used and operated back in the early 1900's. Very interesting and authentic.,5
66,"Reviewed 18 July 2016
","Edmonton, Canada",Very well maintained and quite interesting. There were a lot of areas roped which we would love to have seen the insides of the cabins.,3
67,"Reviewed 14 July 2016
","Igloolik, Canada",The day we went it was raining heavily so we were unable to go onto the second floor of the boat. You tour the boat on your own although there was a parks Canada staff available to answer questions on the boat and one in the building beside it. After seeing the S.S Keno in Dawson City in which there...,3
68,"Reviewed 14 July 2016
",France,"It was January 2010,but very beautiful sunny day and blue sky,really i enjoyed my time with the SS Klondike,i really love it ! :-DGo for it :-)",5
69,"Reviewed 13 July 2016
",MARTENSVILLE,We travel thousands of miles to see these sights and then Parks Canada does not have enough staff to allow us to tour the entire vessel. Most areas were roped off and had to be viewed from across most of the ship. A heritage sight is for the people not a select few.,2
70,"Reviewed 12 July 2016
","Everett, Washington","This is one of the best if not the best self guided tour of a vessel I've been on. The boat is on dry land and the displays on the boat are just like when it was being used up and down the Yukon River. Get the booklet, just $2.00 Can. This is definitely a must see when in Whitehorse.",5
71,"Reviewed 11 July 2016
","Hackettstown, New Jersey","This was a very interesting tour tour of a large paddle wheel steamboat. During the tour you get to visit most of the interior and exterior of the boat so you get a real,feel for the size and working of one of these vessels.",4
72,"Reviewed 11 July 2016
","Brisbane, Australia",Located on the beautiful (and extremely powerful and rapid) Yukon River the SS Klondike is beautifully maintained and restored piece of Yukon history. Great helpful Parks Canada staff gave safety briefings and answered any questions. Glad we did it.,3
73,"Reviewed 10 July 2016
","Calgary, Canada",We stopped in to see the S.S. Klondike when we arrived in Whitehorse. They have done a great job setting it up as it was in its hey day. I recommend paying for the self-guided pamphlet as it points out several of the interesting things on the boat.,5
74,"Reviewed 9 July 2016
","Duncan, Canada",Visiting the S.S. Klondike takes you back to when this ship was the rapid transit option between Whitehorse and Dawson City. Great to walk through the boat to get a sampling of the way life used to be on the river.,4
75,"Reviewed 9 July 2016
",,"Well done to Parks Canada for maintaining a very important part of the Klondike Gold Rush history,I could almost feel the gold fever as I walked through the S.S. Klondike.The staff were very friendly and knowledgeable.",5
76,"Reviewed 9 July 2016
","Lethbridge, Canada","Some of the SS Klondike was closed when we were there but we still enjoyed the walk through. Due to the renovations, access was free. The Yukon River is beautiful with a fascinating history.",4
77,"Reviewed 7 July 2016
","Huntingdon, United Kingdom","This river steamer has been carefully and lovingly restored, with lots of good interpretive material. What surprised us was the level of detail, including period goods in the ""cargo"" stacked up on the cargo deck. Unfortunately, we remembered too many of them from our own childhood! (Does that put us in danger of joining the exhibits?)But to assemble all...",5
78,"Reviewed 3 July 2016
",Prince George,Amazing to see the restoration of the S.S. Klondike and learn how this ship and others travelled the Yukon River many years ago. It will be great once further work is carried out and more of the ship is open to the public. A must see if visiting Whitehorse!,4
79,"Reviewed 3 July 2016
","Saskatoon, Canada",The Klondike was centrally located in a very nice park area along the Klondike river. There was a movie about the Klondike that you watch first that was very good. Because it's actual restored that you couldn't go on the uppermost deck which was disappointing. It was free even though it's a national historic site. You had to pay two...,4
80,"Reviewed 3 July 2016
","Springfield, Virginia",A historical river stern wheel paddle boat. Well presented. Canada parks official exhibit. Free admission but self-guided tour brochure available at a cost. Well worth a look. Good for kids [educational].,4
81,"Reviewed 2 July 2016
","Vancouver, Canada",The S. S. Klondike is something you have to see to believe. Visitors are required to check in at the city kiosk before going aboard and I suggest you pick up an information flyer. There is a film presentation on the lot that I would recommend viewing before you go onboard. Once onboard you can follow the info pamphlet and...,5
82,"Reviewed 1 July 2016
",,Enjoyed walking around the ship and learning a bit more of the history. We were able to go up on top which gave us a good perspective of what a person dealt with when traveling this way.,4
83,"Reviewed 29 June 2016
",KAMLOOPS,Picked up a brochure from the office near the SSKlondike II. Small charge and then self toured the boat. Boat clean and no tripping hazards.,4
84,"Reviewed 24 June 2016
","London, United Kingdom","This is free-to-enter and the lower deck is well laid out. There is limited access to the sun-deck with viewing into one of the cabins, kitch area and dining room but no access at all beyond that. It would be improved if there was access to the upper decks (even outside only), to get a view out from the front...",3
85,"Reviewed 23 June 2016
","Brisbane, Australia","The SS Klondike is an easy walk from Downtown Whitehorse. Admission is free although you must report to the Parks Office before entering. It is best to watch the video outlining the history of the paddle wheelers before going ""on board"" in order to gain a better understanding of what you will see. Worth a visit.",4
86,"Reviewed 20 June 2016
",,"A good way to find more out about the Yukon and it's history, with lots of informing and interesting information. About an hour in duration. I would say alone not enough to plan a day around, but if your looking for fun stuff to do with the family to fill up your day, it's always a good way to find...",3
87,"Reviewed 18 June 2016
","Fond du Lac, Wisconsin",This was very educational. However it is difficult to go up the narrow stairway if you are not trim. The dinning room was beautiful and the guides were very informative.,4
88,"Reviewed 17 June 2016
","White Rock, Canada",This restored paddle wheeler is a focal point in Whitehorse. The video presentation of working days is excellent. The galley replication and menu from the day with a peak of the dining area is very well presented.,5
89,"Reviewed 16 June 2016
","Whitehorse, Canada",You can walk on it! It's not in the water! It looks good with northern lights behind it! In the summer some people dress funny and play croquet in front of it.... I don't like that.,3
90,"Reviewed 14 June 2016
","Hamilton, Canada",Start by watching the movie of the history of the Yukon river boats this will give you a better idea of what the lifestyle was when these boats were the only way to reach the upper Yukon river area.The boat itself has not aged well as some of it is no longer open to public but still plenty to...,4
91,"Reviewed 8 June 2016
","Green Cove Springs, Florida",Everyone should take the free tour of the S. S Klondike. It allows one to gain a good understanding of the ship and its role in the history of the Yukon. This is an impressive ship that has been well maintained. It's easy to see why the town had it positioned so that it is the first thing one sees...,4
92,"Reviewed 4 June 2016
","Dease Lake, Canada","Make this part of your ""history"" tour of Whitehorse! The Beringia Centre, Transportation museum, McBride museum, Trolly Ride, Miles Canyon hike, and Downtown History Walk are all amazing to do and include in your trip, but this was by far our favorite! Friendly, knowledgable staff, and wonderful preservation of this great boat and artifacts!",4
93,"Reviewed 4 June 2016
","Calgary, Alberta","A had a few hours to kill in Whitehorse, so I went to see the SS Klondike, which is an old paddlesteamer, which has been restored and is part of Parks Canada's exhibits.It's a self guided tour, so you can take as long as you like.Quite neat to see how they used to move supplies back in the...",4
94,"Reviewed 1 June 2016
",,The SS Klondike is a neat ship to see. There is a lot of history to this vessel and it is one of last remaining. The tour is fun and it is fun to see how people travelled down the Yukon river long ago!,5
95,"Reviewed 29 May 2016
","Ottawa, Canada","This old, restored paddlewheel steamer is said to be the last to venture up the Yukon River from its many trips to bring Klondike workers and supply up to Dawson City. Now docked on the shores of the Yukon River just east of downtown Whitehorse. Nice walk from downtown hotel to its surround park/grounds.",4
96,"Reviewed 28 May 2016
","Quesnel, Canada","Local history boards explaining the history of the ship we well kept and very informative. Glad we stopped here, very scenic view.",5
97,"Reviewed 25 May 2016
","Burrum Heads, Australia","I had seen a photo of the SS Klondike but only when I stood beside her did the shear size of this magnificent vessel become apparent. This is one big vessel and the hull is in pristine condition,regrettably I was not able to go onboard as the tourist season had not started and she was closed up.There are a...",5
98,"Reviewed 25 May 2016
","New Brunswick, Canada","Looking at the outside of the ship, you might think you have seen what you need to and that there is no reason to stop in. I encourage you to go anyway. It is, for sure, a minor attraction, but stepping aboard and inside the cargo hold, transports you back in time.Parks Canada runs this site and they always...",4
99,"Reviewed 24 March 2016
","Brampton, Canada","Our tour guided informed us that the S.S. Klondike was the last of its kind of its era. It is a beautiful structure, clean and well-kept. The paddle wheel is splendid, painted a beautiful bright gold. Though there is not much to do here except walk around and admire the boat, the river and the scenery, it was nice to...",4
100,"Reviewed 15 March 2016
","Fairbanks, Alaska","I love this kind of stuff - old boats, old equipment, vintage stuff. The history of travel and commerce on the Yukon River is very interesting. There's a fee to visit but I was happy to contribute towards the curation and renovation of this important piece of local history. Really well set up. Plenty of room around the boat for...",4
101,"Reviewed 8 March 2016
",United States,"I would suggest visiting this place is worth but on the other hand, the gov't should fund the transformation of this old boat like a mini bar or something outside....Still Pretty outside...we visited under Northern lights tour group...You cannot enter this boat I guess they're preserving this...",4
102,"Reviewed 6 March 2016
",Vancouver,It's better in the summer but still great to see in the winter. It's worth a quick stop to see one of our National Historic sites. Take only minutes,4
103,"Reviewed 1 March 2016
",,"We visited in the winter and it was closed at the time. But, I've been in the past during warmer months; I'd suggest a visit for all, certainly those interested in seeing and learning about some Yukon history first hand",4
104,"Reviewed 1 March 2016
",,We were at SSK at the peak of winter in February and therefore the ship / museum was closed. We could only make a brief photostop. It is a beautiful location on the Yukon river and in the heart of the Whitehorse city; however felt sad since we could not go in or even very close to ship due to...,4
105,"Reviewed 22 February 2016
",,have to see and i'm not sure if you can even avoid it it is the center of the city and the most prominent site in therelovely to visit,5
106,"Reviewed 20 February 2016
","Flagstaff, Arizona",The entire walk along the Yukon river is fantastic. The boat is just a part of the experience. Amazing place.,5
107,"Reviewed 19 February 2016
","gatineau, Canada",Spend time for the self guided tour and see what its like 100 years ago travelling to Whitehorse on the river on a paddle wheel ship. Well worth it and beautiful photos.,5
108,"Reviewed 14 February 2016
","Whitehorse, Canada","great place for all,learn about history in the Yukon,great tours and information provided ,right by the Yukon river",5
109,"Reviewed 8 February 2016
","ofallon, United States","It was very cool to see this old boat but there was not a lot of info about the boat. Pictures are cool, right on the banks of the yukon river.",4
110,"Reviewed 22 January 2016
","Gosford, Australia",Walked around the Klondike in the snow. Impressive old ship and unfortunately not open. Loved seeing it though. Paddle wheel was huge.,4
111,"Reviewed 14 January 2016
","Whitehorse, Canada","Explore a true piece of Yukon history but stepping on the SS Klondike. Ask the Parcs Canada employees (French services available) about the Gold Rush's era and the preservation of the ship. Don't miss the upper deck and the view of the magnificent dinning area, sooooo glamourous! Amazing to think it was not so long ago that people came to...",4
112,"Reviewed 8 January 2016
","Auckland Region, New Zealand","We visited the Yukon in the middle of winter, so the klondike was not open for visitors. It is available for private functions and tours by the public over the summer months. It has a great story, and the amount of energy and the stories associated with this unique character ship are well worth the trip out to see it...",4
113,"Reviewed 15 December 2015
","Val Marie, SK",Beautiful and very interesting! It was really cool to learn about how it worked and the importance of these boats before there were roads in the Yukon wilderness.,5
114,"Reviewed 19 November 2015
",Toronto,A must see while you are in Whitehorse. There is a movie and Parks Canada staff on the boat to explain and answer questions. There is no charge but you do pay $2.50 or so for the guild book. Well worth it. There is a small Gift Shop there as well.,5
115,"Reviewed 16 November 2015
","Anchorage, Alaska","Strolling about the SS Klondike, with museum exhibits all over the floating ship, makes you feel like you are really there. Also there was a media presentation in an adjacent tent. Don't miss this icon of Yukon history.",5
116,"Reviewed 11 November 2015
","edmonton, ab","Two options, you can walk around it and take pictures in a lovely park, or you can pay to see a video about the history and wander around on board (dry-docked). Very informative, interesting to see how folks lived and traveled when it was active.",5
117,"Reviewed 7 November 2015
","Beaverton, Oregon, United States",This was a free tour of the SS Klondike. It was very interesting and the vessel has been very well cared for. This a must stop in Whitehorse.,4
118,"Reviewed 9 October 2015
",,"It's a boat, on the side of a lake, that doesn't go anywhere. It's well maintained and worth a look if you're heading down to the mighty Yukon River in Whitehorse.",3
119,"Reviewed 6 October 2015
",HK,"The last and the largest back peddler to travel to and from Dawson City, carrying the ore and equipment.",5
120,"Reviewed 4 October 2015
",canmore,Super disappointed this attraction from Parks Canada was closed by September 1. They couldn't have made it to Labour Day?,2
121,"Reviewed 1 October 2015
","Whitehorse, Canada","It is great fun to visit the S. S. Klondike. You get a walking tour with great information about the boat, her travels and how she was operated. Children have a great time and all seem to say that they loved their visit. I did my tour with other adults and all of us have a fun visit.",5
122,"Reviewed 28 September 2015
","Toronto, Canada","Popped in here on my way around the Millennium Trail. Unfortunately, the upper levels were mostly closed off and inaccessible due to structural issue when I was there. The areas that I was able to access were interesting.....kinda cool to see how old some well-known companies are!! (Alymer, Rexall Drugs, Nabisco Shredded Wheat etc). The boat makes for some nice...",3
123,"Reviewed 23 September 2015
","Cambria, CA",Very nice ride on an old fashioned paddle boat. Historically there were hundreds used on the Yukon river. We say a quaint First Nation village and some beautiful scenery.,5
124,"Reviewed 21 September 2015
","Vancouver, Canada",beautiful site right on the river. the boat is in various states of repair. the guides on the boat brought the history to life. Well worth a visit,5
125,"Reviewed 19 September 2015
","Gambrills, Maryland",This was the largest of all Sternwheelers to travel the upper Yukon. I You can get a guided tour....whih is great if you like history. You can also do self guided.,5
126,"Reviewed 18 September 2015
","Stony Plain, Canada",Can you imagine 250 paddlewheelers plying the waters of the Yukon River at the turn of the century? A tour of this steam ship brings back the days when boats had to stop every 20 miles along the river to load up with wood. The hard life everyone endured is hard to imagine. Visit Whitehorse and take the tour. You...,4
127,"Reviewed 17 September 2015
",MOOSOMIN,Take in the film in the tent first to give you the background. We did the self guided tour with the (purchased) brochure and found it interesting as my audience was a couple of seniors and I read it out to them. The areas are marked well and correspond to the brochure write up. The dining room was not accessible...,3
128,"Reviewed 16 September 2015
",Burnaby,This is a historic site preserved to educate tourist on the Klondike Gold Rush days. A great way to appreciate the hard work of the pioneers who made it happen. The 20 min movie at the visitor centre will be great for you to understand why this claims to be historic site.,4
129,"Reviewed 15 September 2015
","Austin, Texas","Interesting self-tour of a steamer that was once used to transport goods for trade and mining. There are displays of the products that were shipped. You can look into the dining room to see how passengers and crew lived while on the vessel. You can also see the engine. When the sun is going down, the light for photography is...",5
130,"Reviewed 13 September 2015
","Alberta, Canada","Located on the Yukon River, this is a real gem which closed a week ago which was too bad. There is lots of parking.",5
131,"Reviewed 13 September 2015
",Canada,this 100 year old ship has been restored to the time of the gold rush and once on it you have a sense of what it was like to travel up the yukon. Staff are friendly and helpful.,5
132,"Reviewed 11 September 2015
","Toronto, Canada","Two of us toured the vessel for a $2 fee to pay for the brochure. It is a piece of living history, a key to the development of the Yukon. There are few such ships remaining. An interesting tour. Too bad the upper decks were not open for the tour. Walk around back to take in the size of the...",4
133,"Reviewed 10 September 2015
",Wellington NZ,"Lovely boat to look at. Video int he adjacent tent is really interesting. The boat is being lovingly restored and stocked as in the previous years. I found it very interesting. I am in awe of the fortitude of the people that came live and worked here 150 years ago, and for thousands of years before that! Grit and determination...",4
134,"Reviewed 10 September 2015
",,"My kids really enjoyed visiting this cite. The S.S. Klondike is in great shape. Be sure to stop by the visitors center for an orientation from the park staff, and be sure to view the film in the white tent next to the ship. Also, be sure to peek into the galley on the second floor...",4
135,"Reviewed 10 September 2015
","Incline Village, Nevada","Right along the riverfront walkway and Robert Service Way, walking distance from downtown. Worth visiting if you have some free time in town.",4
136,"Reviewed 10 September 2015
","The Villages, Florida",not much to see as you cannot get to much of the ship. Would have liked to see the dining room and other closed areas.,2
137,"Reviewed 7 September 2015
","Idaho Falls, Idaho",We always enjoy stopping and seeing this part of history. There's a park with bathrooms & picnic tables where we always have lunch,5
138,"Reviewed 3 September 2015
","Souderton, Pennsylvania",This isn't a drive by. I felt like I went back in time. It is being restored to be used for celebration purposes and parties. I think it will be even more amazing when it is finished.,4
139,"Reviewed 1 September 2015
","Innisfil, Canada","Very informative film, then a self-guided walking tour ($2) of the ship. A Park's employee was on board the S.S. Klondike to answer any questions. Very well-preserved ship. Unfortunately some areas are not off limits to tourists for safety reasons. We spent about an hour here.",5
140,"Reviewed 1 September 2015
","Havre de Grace, Maryland","For a good overview of the steamboat experience for earlier age travelers to the Yukon, consider a tour of the SS Klondike.",4
141,"Reviewed 31 August 2015
",,Did a self guided tour which was very brief as the 2 upper decks were closed for refurbishment. It is worth the money if you have the time. Guided tours are also available but at a substantially higher price.,3
142,"Reviewed 26 August 2015
","Jasper, Canada","I love historic sites. I visited while it was raining so we couldn't go to the upper deck, but it was a great piece of history and Whitehorse has taken great pride in this boat. Parks Canada employees were very informative also",5
