,0,1,2,3
20,"Reviewed 11 February 2017
","Belo Horizonte, MG","I was born, raised and still live in Windsor. I have travelled over a good portion of the world, but my wife and I still find ourselves going to the Windsor waterfront quite often. It is excellent to get exercise (includes bike lanes, many people rollerblade as well, and of course walking!), enjoy the gardens and the view of the...",5
21,"Reviewed 11 February 2017
",,"Super lovely in the summer. Very well kept gardens and beautiful flowers and landscaping. Lovely place to to go for walks,bike riding, rollerblading. Most beautiful waterfront area in the city.",5
22,"Reviewed 4 February 2017
",CANADA,"lots of benches to sit and watch the boats go by; sidewalk for walking, running, rollerblading; playgrounds for children",5
23,"Reviewed 2 February 2017
","Windsor-Essex-Pelee Island Region, Canada",This is a great way to see the view of Detroit. Great area to go for a walk... There is so much around from restaurants and Nightclubs to Caesars Casino. Very well maintained and lots of parking.,5
24,"Reviewed 27 January 2017
","Windsor, Canada","Love the Windsor waterfront. Great for walking, rollerblading, running, or biking. A must go in Windsor!",5
25,"Reviewed 22 January 2017
","Grand Blanc, Michigan",Just returned from Windsor and one of the best waterfronts bar none. The path literally starts East of Windsor and winds past Leamington. Great views and places of interest all along the path - and what a view of the Detroit skyline,5
26,"Reviewed 17 January 2017
",Brampton,"Once again, a very pleasant stay. Perhaps the casino may consider country/rock music for Friday and Saturday nights. Older people love this kind of music and it makes them spin the wheels more.",5
27,"Reviewed 17 January 2017
","Windsor, Canada",The Windsor riverfront offers a fabulous place to walk with interesting sculptures and a bistro. The trail stretches from the University area in the west end all the way to Walkerville! There are interesting sculptures along to the downtown area as well as play areas for the kids. The riverfront looks out to the city of Detroit and there is...,5
28,"Reviewed 17 January 2017
","Windsor, Canada","I love the Windsor waterfront. There are a number of statues placed along the park, all very interesting. Many visitors don't realize how close we are to Detroit, it's quite a beautiful view. I find the waterfront to be serene and peaceful. You can spend a little time or a lot of time strolling along the river, there are many...",5
29,"Reviewed 17 January 2017
",Lasalle,"Windsor's Riverfront is a definite highlight to visiting Windsor. Miles of walking...guard rails and bike trails, very nice. It's the pride of the city.Spectacular at night over-looking at the Detroit Skyline.International Fireworks at the end of June to celebrate USA's 4th of July and Canada Day July 1st. Many outdoor festivals in the summer, outdoor concerts, Bluesfest, playgrounds...",5
30,"Reviewed 15 January 2017
","Hull, Massachusetts","If you are looking to get a great pic of Detroit, this is it as you have the river in the forefront with the skyline as your backdrop.",4
31,"Reviewed 14 January 2017
","Calgary, Canada",Visiting in the winter it was a little chilly with no gardens to admire but it is a nice leisurely stroll. Great view of Detroit across the river.Make sure to take a moment to check out the war memorials and appreciate what others have sacrificed so that you may enjoy this stroll.,4
32,"Reviewed 4 January 2017
",,One of the best parts of living in Windsor is having the large beautiful waterfront. It's perfect for couples families or a quiet think to yourself time . Grab a lunch from the many restaurants around and sit at a picnic table and enjoy the people watching and tranquility,5
33,"Reviewed 30 December 2016
",St Joachim,"Many times when we go to the casino , we park at the casino go through the front door and walk the river before coming back to gamble . It is always beautiful and with the Detroit just across it is very well lit up at night . but if you walk all the way to the ambassador bridge there...",5
34,"Reviewed 27 December 2016
","Toronto, Canada",They need more salt n paths. With windsor salt right there should be no problem. Just poor supervision.,3
35,"Reviewed 19 December 2016
","Windsor, Canada",A nice walk along the Detroit River watching the boats go by. Well designed greenery and flower beds. An out door art gallery with many statues to see. Safe and clean. Don't miss Dieppe Park either.Easy parking along the whole river front.,4
36,"Reviewed 19 December 2016
",Amherstburg,"Windsor's waterfront is amazing! I have walked, jogged, rollerbladed and biked along the waterfront. It is an ever changing scene. Being a border town, you can walk (or fish) along the waterfront while facing anther country a very short distance away. There is a lot of activity on the waterfront. Frieghters glide by; pleasures boats cruise by; and on occasion...",5
37,"Reviewed 19 December 2016
","Windsor, Canada",After having grown up in Windsor and the downtown was somewhat unappealing. I was very happily surprised to see how clean and comfortable feeling it is now. The river is amazingly clean and clear which I have never seen before. A great place to see along the water front now that there has been extensive upgrades.,5
38,"Reviewed 15 December 2016
","Brampton, Canada","The sculpture garden on Waterfront is so amazing and interesting. We walked there and even though it was cold day, still had a great time to see as much as we could.",5
39,"Reviewed 11 December 2016
","Saskatoon, Canada","A lovely spot for a walk on a hot summers day with a nice ice cream from the little parlour on the waterfront.The views of Detroit are something great to see, and watching the huge ships sailing up the river is something I really enjoy.Living there? Passing through? Take a few minutes to stop and enjoy this area.",5
40,"Reviewed 9 December 2016
",Windsor,"We stayed at Ceasars Windsor, and loved every minute, the rooms are comfortable and big , great king size beds , the restaurant's are great ,also the buffet is huge and taste great,. 2 floors of gaming, we're great fun , walking around with a drink to each machine was fun and relaxing. If you can go to ceasars windsor...",5
41,"Reviewed 28 November 2016
","Toronto, Canada","The riverfront here is basically an elongated park right alongside the water across from Detroit. Great views of the Detroit skyline. For Pokemon Go players, it also has pokestops every 75 metres or so, which is really good esp. if you're playing while walking up and down the park. Lots of special events happen here when on the Windsor side...",5
42,"Reviewed 23 November 2016
",,What more is there to say.. come see a beautiful place to stop a get a feel for Canada and Windsor. Lots of parking expect to pay. Take a drive along Riverside Dr. East and West there are more parks and beautiful gardens to relax in. If you like art there is an outdoor sculpture to view near the U.S....,5
43,"Reviewed 22 November 2016
","Windsor, Canada",The Windsor Riverfront is a beautiful paved walkway that's 5km one way. There is also a separate paved bike path along side the walkway. There is a sculpture garden towards the Ambassador Bridge and beautiful gardens & plants towards the centre of the path. A camera is a must to get the bridge or the Detroit skyline. During the summer...,5
44,"Reviewed 22 November 2016
","Manchester, NH","Great walk by the river, especially if you have time to pause and enjoy the public art. There are several parking areas along the way if you are not staying within walking distance.",5
45,"Reviewed 17 November 2016
","Toronto, Canada","During the day riverfront is lovely to walk along, cycle, skate or jog. But st nice it is simply awesome.",4
46,"Reviewed 17 November 2016
",Leamington,I booked over 10 rooms for a family wedding and had great customer service.Rooms were very comfortable and we had an awesome view,4
47,"Reviewed 15 November 2016
","Tecumseh, Canada",Is the most beautiful park on Windsor riverside . From here can see the Detroit skyline and downtown .,5
48,"Reviewed 15 November 2016
","Haifa, Israel","I arrived to Windsor for business, but was surprise to this gem the ""end of Canada"". the down town along the river is a beautiful place and the long promenade is very nice for stroll or for jogging.",4
49,"Reviewed 14 November 2016
",Windsor,"not only is the Windsor riverfront a beautiful park setting, but it also offers regular attractions such as the USS Detroit that was docked at the river front. Windsor's riverfront overs wonderful walk ways and bike trails, plus children's play area, all with free parking for at least two hours. Paid parking is also available off the main street by...",5
50,"Reviewed 14 November 2016
",,wonderful park like areas with sculptures and a great area to stroll along the riverfront. Highly recommend this area,5
51,"Reviewed 12 November 2016
",NA,"Windsors riverfront is truly beautiful. One of the best things about the city. Clean, nicely landscaped and a great view of the Detroit skyline to be enjoyed.",5
52,"Reviewed 12 November 2016
","Findlay, Ohio",A little brisk in November but still a beautiful walk along the river!! The walk is filled with a lot of interesting art work with lots of benches to sit and enjoy the Detroit city scape!,5
53,"Reviewed 9 November 2016
","Kelowna, Canada","Walked the whole 5km walk - started at Ceasar's north to the distillery then south to the bridge and back to Ceasar's. It was a warm fall day, several joggers, walkers and some fishermen. A couple of nice playgrounds along the way for those with young children and some well done war memorials - Vietnam and Dieppe gardens.Never ceases...",5
54,"Reviewed 6 November 2016
",okie1709,We spent half a day walking around the Windsor Riverfront. We started at the park next to the Ambassador Bridge. We walked down the fishing pier and then we enjoyed walking around and taking pictures next to the giant Canadian and America flags and sculptures in the sculpture park. The whole area is beautiful. It's so well-kept and clean and...,5
55,"Reviewed 6 November 2016
","Adrian, Michigan","A beautiful drive down the drive, takes a bit longer, but it iswell worth it, even in the winter months.",5
56,"Reviewed 1 November 2016
",Canada,"Despite having to look at Detroit (haha ... it's not that bad), Windsor has a gem of a waterfront. My impression of Windsor has always been negative until the first time I saw the waterfront. I was more than impressed.",5
57,"Reviewed 1 November 2016
",Hamilton,Completely blew my mind as too the beautiful maintenance done by the city showcasing the beauty of Windsor and the Detroit skyline. Capture it's breathtaking view from the Kegan patio while sipping an afternoon cocktail or steak dinner.,5
58,"Reviewed 27 October 2016
",Herndon,"Excellent Locations, Very Relaxing atmospheres, Very nice Celebrate any special occassions. Friendly Atmospheres, excellent price and willing to go back anytime .",5
59,"Reviewed 25 October 2016
","Toronto, Canada","Windsor waterfront goes for miles, has something different to offer at different points, sculpture garden near the Ambassador Bridge, gardens out east by Pileated Avenue. Walk, ride, or stroll, great place for all ages.",5
60,"Reviewed 24 October 2016
","Dunkirk, Indiana","Gorgeous to walk, sit, run and just admire the beauty. Watch the ships go by, relax, and enjoy. Detroit skyline is pretty. View of Ambassador bridge is great.",5
61,"Reviewed 22 October 2016
",Finland,We went to the Riverfront just before the sunset and quite a lot of people were there. Some sitting on the greens but most of just walking on the riverbank. Nice scenery to Detroit and when the darkness comes and lights come out it continues in different mood. Ships and motorboats go by and one moment that was really nice...,3
62,"Reviewed 21 October 2016
","Richmond Hill, Canada","Beautifully updated walkways with very nice art sculptures , the Detroit river and the skiline of Detroit summer has a lot of shows especially the firework provided by Chrysler very nice place to spend an afternoon",5
63,"Reviewed 19 October 2016
",Windsor,"Beautiful riverside walk, full of beautifully arranged flower beds, many monuments throughout the riverside, clean and pleasant for daytime or evening walk with friends, family, couples or solo. Beautiful overnight sight on Detroit and Casino Windsor.",5
64,"Reviewed 18 October 2016
","Windsor, Canada","The walk through this park is like no other seen anywhere else in windsor. It is so very beautiful. So much to look at where the gardening is concerned, water with a great view and it really puts you into the moment. I'm proud to say I frequent there quit often.",5
65,"Reviewed 17 October 2016
","Windsor, Canada","The Windsor river front is a beautiful place to take a relaxing stroll. The gardens are well planned and kept beautifully. The art installations in the sculpture gardens are intriguing. Take a leisurely stroll along the riverfront, or stop and rest on one of the many bench seats along the path and people watch, contemplate the beautiful gardens or gaze...",5
66,"Reviewed 17 October 2016
","Windsor, Canada",Great view of Detroit about 1 mile on the other side of the Detroit River. A must stop if you\re in the dowtown area.,4
67,"Reviewed 11 October 2016
",Windsor,"The Windsor Riverfromt is an opportunity to view both sides of the borders of Windsor and Detroit, you will notice historic landmarks such as Hiram Walker's, Caesar's Windsor, parks that display fountains, Art of differing cultures and botanical gardens that will delight the senses of all who witness them. Traveling along the riverfront has become a pleasant experience even for...",4
68,"Reviewed 10 October 2016
","West Bloomfield, United States","Amazing beautiful water front!!!Great walk or running path!!!Beautifully maintained, very safe.A place were you can fish, enjoy the view of Detroit or just take a relaxing walk!I enjoy my daily walk from downtown Windsor to the Ambassador bridge and back daily during the weather permitting days, some winter snowy days are nice in the waterfront too,...",5
69,"Reviewed 9 October 2016
","Toronto, Canada",Every time we are in Windsor we make it a habit to walk on the Riverfront. It is many km's long and the river is very peaceful to look out into as you are walking. You can watch the boats go by and look over to Detroit. The Riverfront itself is designed to have separate pathways for bikes and for...,4
70,"Reviewed 7 October 2016
",Woodstock,"We were in Windsor for my daughter's hockey game and went to the waterfront after dinner. It was lovely to walk the area, which was well lit and pretty with the lights and Detroit skyline across the water. The only negative aspect is the lack of parking. You may find yourself having to circle the area a number of times...",4
71,"Reviewed 4 October 2016
","Hamilton, Canada",A long walk on a great fall day. Just lucky maybe but had a few hours to kill wanted some fresh air and do like to walk. The walk along the river has been set up very well and is so enjoyable.,5
72,"Reviewed 2 October 2016
","Calgary, Canada",Walking the pathways with all the flowers. It is clean and nice with the view of Detroit and all the barges going by. You can sit on a bench and people watch.,5
73,"Reviewed 2 October 2016
",,"One of the most beautiful riverfront in North America. Great walk ways, bike trails and views. Recommended.",5
74,"Reviewed 30 September 2016
","Sacramento, California",We happened upon the drive along the river on a recent road trip. I wished we had more time to spend here--to walk along the river. We loved what little we saw.,5
75,"Reviewed 30 September 2016
","Melbourne, Australia","The waterfront riverwalk is nicely landscaped with some good topiary in evidence near the City Centre.An easy walk from many hotels, it boasts good views of the Detroit waterfront and skyscrapers even on cloudier days such as I experienced.",4
76,"Reviewed 29 September 2016
",High River,"Calm and peaceful area for walking along the Detroit River watching barges and pleasure boats. So relaxing, gardens are well kept. For a snack or meal, there is a Restaurant on the walk with patio dining. Detroit is such a beautiful looking city situated across the river. Would be nice if there were more benches to relax and enjoy the...",3
77,"Reviewed 29 September 2016
","Simi Valley, California","Windsor has done right by the community in saving the riverfront as green space, as much as possible. It makes for pleasurable walking, as well as for those intent on biking, running or jogging. Lots of room for picnics, as well as family activities. I'd not recommend strolling Ouelette avenue for pleasure, though. Not much to see. A few souvenir...",4
78,"Reviewed 26 September 2016
","Petawawa, Canada","We only had an hour or so to spare, but we are glad we found this gem and on a glorious sunny day. Views of Detroit, up and down the river are beautiful. The city is lucky to have this public area.",5
79,"Reviewed 26 September 2016
","Royal Oak, Michigan","This is a very scenic and relaxing gem in Windsor. Very peaceful and act has quite a bit of art work there along the path. People all around were very nice, just a great time",5
80,"Reviewed 25 September 2016
",kent,We strolled down the riverfront enjoying the views across the river and how peaceful and quiet it was. Flower displays were gorgeous,4
81,"Reviewed 16 September 2016
","Windsor, Canada","The Windsor waterfront is attractive to all ages and abilities. Walking, biking and rollerblading are encouraged on the well marked paths. The view of downtown Detroit is of interest to local residents and tourists.There are beautiful gardens and playgrounds at the water's edge. Fishing is allowed and visitors and locals enjoy the fun of the catch. Parks provide places for...",4
82,"Reviewed 16 September 2016
","Windsor, Canada","You can walk , rollerblade or ride your bike. This riverfront even has sculptures to look at along the way....",5
83,"Reviewed 16 September 2016
",gujarat india,detroit river is between canada and usa. two ways you can go here via bridge or river underground tunnel you can find some good places to eat. go in the evening time and enjoy family outiing.,5
84,"Reviewed 14 September 2016
","Toronto, Canada",The waterfront park which runs along the St Clair review is a great place for a walk. Fantastic view and it is very well maintained. Interesting Dieppe tribute to fallen area soldiers. This alone is worth the visit to the park.,5
85,"Reviewed 12 September 2016
",,"Took a day trip from Ohio to see the Sculpture Garden and was happy to find all the sculptures along a lovely river walk. Great views of the Ambasador Bridge and downtown Detroit, and a short walk from local downtown Windsor restaurants. Free parking and plenty of seats along the walk. Great way to walk off a meal and enjoy...",4
86,"Reviewed 12 September 2016
","Windsor, Canada","Peaceful, beautiful way to spend your time. Well worth checking out when you are visiting Windsor overlooking the St Clair River skyline.",5
87,"Reviewed 12 September 2016
","Windsor, Canada","a gem of Southwestern Ontario! Very clean that can be walked, biked or just sit an watch the ships go down the river. Very clean and safe. Just across the border from Detroit.",5
88,"Reviewed 11 September 2016
",,"I always try to visit a city's riverfront. Windsor's is GREAT! Lots of area along the river for cool breezes and, of course, personal space. They have little alcoves where you can crawl on the rocks. All summer there are concerts either on the Canadian side or American side. It's quite lovely.",5
89,"Reviewed 11 September 2016
",,We went down to the river to get an ice cream and to enjoy the beautiful waterfront. Makes you feel you are in a peaceful place.,5
90,"Reviewed 9 September 2016
","West Palm Beach, Florida","A great walk, jog or cycle along this waterfront park. It's about 5km long (seems like). Very pretty and with a good number of sculptures.It's right opposite Detroit, got a strong US AT&T signal and lots of Pokémon stops.",5
91,"Reviewed 9 September 2016
","New Hamburg, Canada",The waterfront area is absolutely delightful to walk along and watch the sunset. Beautiful landscaping and pathways along the river. Some cute bistros with good meals. Well worth it.,5
92,"Reviewed 8 September 2016
","Brantford, ON","After visiting a nearby art gallery, we saw this park from where we had parked the car. We saw a ship glide by, as well as many people walking (and picking up after) dogs. There were some benches, including some well-shaded. There are hanging baskets of flowers and some pretty flower-beds.",4
93,"Reviewed 7 September 2016
","Northampton, United Kingdom",I stayed here for a week this year whilst on business. It was recommended for its down town location. When I first arrived all seemed reasonable. I got to my room and the air con was on but was so loud I had to turn it off to sleep.on the second day I saw a note saying that the power...,1
94,"Reviewed 7 September 2016
","Windsor, Canada",Nice walk from Hiram walkers to bridge but don't get thirsty or hungry as there isn't a thing in site!! To bad such a nice riverfront is wasted!! Council needs to think outside the box and visit other riverfront cities.,3
95,"Reviewed 6 September 2016
",Michigan,It was beautiful and very peaceful and relaxing walk. Kids loved walking around and rollerblading . Family oriented and pet friendly.,5
96,"Reviewed 3 September 2016
",,"We come to Windsor often and always come down to the waterfront. Windsor has done a great job developing this area over the years. Lots of green space and walking areas. I believe there are about 5 kilometers just on the waterfront. On top of that, there is a picture perfect view of the Detroit skyline. The river front is...",5
97,"Reviewed 29 August 2016
","Toronto, Canada",We stopped by to enjoy the scenery. The Windsor riverfront is very nice and clean with plenty of benches for you to sit back and relax and watch the boats pass by. Detroit looks very nice from Windsor.,5
98,"Reviewed 28 August 2016
",,"The hotel is on the water front, and had great views of the river and Detroit. the bed was comfortable and the hotel was quiet. breakfast not so great.",4
99,"Reviewed 28 August 2016
","Nashville, Tennessee","Great views of Detroit, Belle Island, and the river. The gardens are very nice as are the statues, memorials, and fountains.",5
100,"Reviewed 28 August 2016
",,"We enjoy the views of sun set and the various types of plant in the gardens. We live near by so we are there often. Great place to bring the whole family places for the kids to play fly kite,fish and have fun",5
101,"Reviewed 26 August 2016
","Toronto, Canada",It was great to walk on the riverfront on a summer night. You see Detroit on the other side of the river and there are lots of historical sites and plaques to explain the history. There is a old canon and CN train. Lots of Pokemon to catch at the train!,4
102,"Reviewed 25 August 2016
",San Antonio,"Find one of the free parking and enjoy the waterfront.No restrooms in the stops we made.Play areas, bike lanes, and walking paths.Fountain at one location.",4
103,"Reviewed 24 August 2016
","Edmonton, Alberta",Windsor takes pride in how the river front looks its family friendly and clean. a place that you can walk around and enjoy the scenery,5
104,"Reviewed 23 August 2016
",,"It is very nice walking path along the Detroit river. I think the city recently renovated some area. From the Ambassador bridge to the east you can see many sculptures. It is very nice view of Detroit and the river. There is a bike Lane, walk way some playgrounds. The only thing I wish there was more trees. In the...",4
105,"Reviewed 23 August 2016
","Windsor, Ontario, Canada","Windsor's best kept secret. The waterfront trails are beautiful, well maintained and free. You can stroll, run or bike.",5
106,"Reviewed 23 August 2016
",,The Riverfront in Windsor is a beautiful to visit. It's very clean and quiet and full of festivals in the summer! Each park has its own style from sculptures to history to fountains that create majestic scenery. It's worth stopping by to see them all!,5
107,"Reviewed 22 August 2016
","Windsor, Canada","The crown jewel of Wndsor provides a scenic views of Detroit from across the Detroit river. There is a paved walkin/cycling path from the Ambassador bridge to the white silos of Hiram Walkers. Along the way, you can check out the sculpture garden with the larger than life art. A must see if you are in Windsor.",5
108,"Reviewed 22 August 2016
","Ontario, Canada","The view from the Riverfront makes Detroit look beautiful! So many tall buildings, and it's such a nice sight at nighttime when everything is all lit up. It's nice to talk a walk, run or jog down by the water, as well as bringing a book down and sitting on the grass or benches.",5
109,"Reviewed 22 August 2016
","Richmond, Virginia","I was not overly impressed with Windsor, but the riverfront was very nice. I stopped heading back at Assumption Park. A Memorial there to those Canadians who served in the Vietnam War which was appropriate because you have a nice view of the Ambassador Bridge right behind you. Also stopped closer to the tunnel area and walked for about a...",4
110,"Reviewed 19 August 2016
","Perrysburg, Ohio","My husband and I are from the Toledo area. Toledo also has a waterfront but comparison of the two would be impossible. Windsor has such a beautiful waterfront complete with tons of beautiful flowrs, sidewalks, benches, and everything necessary for a great experience. Unfortunately Toledo does not have this. Attempts have been made here, but due to inside arguments amongst...",5
111,"Reviewed 18 August 2016
",Romulus,Beutiful walking area to view the scenery and relax. Great view of the detroit skyline and river. Biking and walking trails,5
112,"Reviewed 18 August 2016
","Windsor, Canada",To me this is one of windsors most beautiful areas. There is always things going on here all summer long. Can meet people from all over There are hall kinds of neat restaurants to try and cool cafes. All within walking distance.,5
113,"Reviewed 17 August 2016
","Toronto, Canada","Had recently spent two hours for walking along the Windsor Riverfront, I enjoyed seeing the scenic view for both Windsor Ontario and Detroit, there has few parks also, I walked through the garden and viewed all the status there, I will go back with some friends in the near future for sure!",4
114,"Reviewed 17 August 2016
","Plymouth, Michigan","Even driving by on Riverside Drive one can appreciate this magnificent park. The flowers, sculptures and views of passing ships and Detroit are remarkable. Detroit looks so beautiful from the Windsor Riverfront! A better way to enjoy it is on foot, of course. A great place for a stroll or a jog.",5
115,"Reviewed 16 August 2016
","Windsor, Canada","The Windsor riverfront and statue gardens are, in my opinion, the #1 attraction in Windsor. Park your car downtown, then walk west along the Detroit River all the way to the Ambassador bridge and back. The walk is relaxing, and beautiful, statues are interesting to look at, and you'll have a bit of exercise too. Great spot for photographs too.",5
116,"Reviewed 13 August 2016
",,Love the walk the scenery the family atmosphere the views of detroit and the bridge are great clean fresh air quiet tranquil spots,5
117,"Reviewed 11 August 2016
","Toronto, Canada",My wife and I parked our car in a one hour free parking spot and walked along the edge of the river on the beautifully maintained sidewalk. The area is a many miles long Park and this area is known as The Windsor Sculpture Park. The grounds are immaculately maintained and is beautiful. There are all kinds of sculpture artwork...,5
118,"Reviewed 11 August 2016
","Cleveland, Ohio","We spent time sitting on a bench watching boats go by and enjoying the scenery. In fact, racing boats were FLYING down the river, with a helicopter above filming. Then a huge tanker went through. Too bad our 5 year old wasn't with us, as it was great!",5
119,"Reviewed 9 August 2016
","Hyderabad, India","nice place to spend an evening , enjoyed the views of downtown detroit.Passing ferrys, music from the events happenning in downtown detroit the atmosphere was good.",4
120,"Reviewed 9 August 2016
",Dresden,Stayed two nights at Ceasar's Windsor - the room was great with a Deroit River view towards Belle Isle - The meals in The Market Buffet and the Artist Cafe were very well prepared and very tasty. We also went to the Dolly Parton Show in the Colliseum GREAT SHOW,5
121,"Reviewed 9 August 2016
","Flint, Michigan",A great place to walk or set by the river. Several parks along the waterfront all areas were clean and maintained.,5
122,"Reviewed 7 August 2016
","Matteson, Illinois",Beautiful. Nice area to take pictures. Very quiet and clean. I did not see an area to rent bikes. That would have been nice. Plenty of benches to sit and rest.,5
123,"Reviewed 3 August 2016
",Windsor,"Most of all the land along the Detroit River, has been converted to enhance the beauty of our waterfront. All ages can enjoy walking, biking ,rollerblading, jogging, sitting, watching,eating,drinking, relaxing or be at the playground. We host many events during the year from festivals, concerts, to the firework display. The sculpted gardens are a must to see and one can...",5
124,"Reviewed 3 August 2016
","Toronto, Canada","If you want a Nice walk along the lake this area is beautifull, nice little monuments alover the garden, beautifull views of datriot skyline, if you go to windsor its a must see attraction",4
125,"Reviewed 2 August 2016
","Phoenix, Arizona","If you are at the casino, take a half hour break and walk along the beautiful riverfront to enjoy the view of Detroit, the flowing river, boats and the beautiful flowers and sculptures. Some areas can be more crowded than others but a good place to unwind.",4
126,"Reviewed 2 August 2016
",Toronto,"The Windsor waterfront is a great place to take a stroll, jog, or bicycle whether it is spring, summer, fall or winter. I have done it in all the seasons. It is well kept with park benches strategically placed throughout the riverfront. You can stroll along and see Detroit side or set your sights on the bridge and count the...",4
127,"Reviewed 1 August 2016
",Cleveland,"The waterfront is a fantastic place to see so much diversity and people having fun, and the views are well worth the time and Detroit is across the river. Don't forget the Casino.",5
128,"Reviewed 1 August 2016
","LaSalle, Canada","Beautiful place to take a day or evening walk along the riverfront seeing Detroit, Sculptures. gardens.",5
129,"Reviewed 28 July 2016
",Ohio,"We drove past it, then walked through some of it, then cruised by it in a boat.There are parts with lots of people and parts with virtually no one. We watched so many people missing how beautiful the Riverfront is because they were walking or riding a bike with their nose in their cellphone. Geez...get a life and look...",5
130,"Reviewed 28 July 2016
",,"Beautiful gardens, lush lawns, nice, clean walk along the water front on the Canadian side of the Detroit River. Hotels like Caesars Windsor, Best Western are right at the river front. There are a few restaurants nearby in downtown Windsor.A stroll in the morning is refreshing. A view of Detroit skyline across the river at night is gorgeous. It...",5
131,"Reviewed 28 July 2016
","Pincher Creek, Canada","After learning about the economic issues surrounding Windsors city, we were so pleased to see that the City of Windsor is still able to care for its parks & green spaces. We absolutely loved our walk down along the Riverfront. Green lawns, beautiful flowers, scrubs, trees, statues, monuments, historical sites, etc. A must go to. After seeing many stores, businesses...",5
132,"Reviewed 27 July 2016
","Windsor, Canada",Windsor's waterfront is beautiful and never disappoints! You can walk or bike down the length of the trail from under the bridge to Walker road. Along the way you will be amazed to see the Sculptures surrounding you and the beautiful sculpture gardens. There are restaurants and many special events that happen all through the summer. Enjoy this natural beaut!!!,5
133,"Reviewed 26 July 2016
",Windsor,"Excellent to bike, Rollerblade, jog, walk or sit and read a book.Wonderful paved paths, sculptures and views. Check out the Peace fountain and the beautiful flower gardens too!Relax or exercise or try fishing if you'd like.Great photo ops too!",5
134,"Reviewed 26 July 2016
",Chatham,"I attended an expensive wedding, at a waterfront hotel and it was fantastic. However when we parked and paid the maximum charge and displayed our tag, we returned to our car later to find a parking ticket on our window and yet at least a dozen other cars had no paid tag displayed at all and they were not ticked....",4
