,0,1,2,3
20,"Reviewed 14 October 2016
","Edmonton, Canada","This is one of 'the' sights to see in Yellowknife. The monument is very simple. It's a wonderful tribute to the pilots who gave their lives in a high risk job to help develop Canada's northern territories. The big feature here is the incredible view of the city, lake areas, skyline, and the whole landscape. Being at the top of...",5
21,"Reviewed 5 October 2016
","Saskatchewan, Canada","It is a bit of a climb ( about 70 steps I was told by my grandson) but certainly the view is worth the effort! One can see the harbour with the houseboats, as well as the main section of the old town. Float planes were landing as we watched. It was interesting to read the commemorative plaque about the...",4
22,"Reviewed 2 October 2016
","Singapore, Singapore",Can have a birds-eye view of the lake and the town from there. A bit tired to climb up to the top in snow but worth visiting.,4
23,"Reviewed 28 September 2016
","Yellowknife, Canada","My parents came for a visit to Yellowknife and we took them to the pilots monument. It is not too hard of a visit physically. It is a climb of approximately 70 steps.Once you reach the top the view is breathtaking. You can see the harbour with all the houseboats, as well as the city from up top. I...",5
24,"Reviewed 24 September 2016
",,"We were interested to see this because our son had shown us a photo taken from it in winter conditions. The plaque was informative. Of course, we did not see the winter road to Dettah on the frozen lake.",4
25,"Reviewed 21 September 2016
","Toledo, Ohio","There are some steps to get to the top, but it is probably the best bird-eye view of Yellowknife. There is the monument, but if you want to look like you hike up a mountain... there are exposed natural rocks just a few steps away for some cool pictures. Overall, easy to get to and nice view.",4
26,"Reviewed 17 September 2016
","Toronto, Canada","There are a few steps leading up to this lookout so be warned that you will need to climb up. The 360 view you get of Yellowknife from above is fantastic. You can see the old town along with the new part of Yellowknife, and enjoy the planes coming in for a landing. If you have the time to come...",4
27,"Reviewed 15 September 2016
","West Palm Beach, Florida","The City of Yellowknife began around this Rock and how appropriate to put a monument to the pilots' that made living in the far north possible. This is not handicap accessible but there are a couple of ""rest landings"" on the way up. Pick a sunny day for the exceptional views.",5
28,"Reviewed 11 September 2016
","Lower Sackville, Canada","There were many steps to climb to get to the top, but this is worth it for the view of the city and lake area. I saw float planes and houseboats from this spot.",5
29,"Reviewed 8 September 2016
","Medicine Hat, Canada",A climb up about 100 stairs. The view is incredible. Well worth the walk. Resting stations on the way up.,5
30,"Reviewed 30 August 2016
","Yellowknife, Canada","Whether geocaching, taking photos, or getting a piece of history... This is a Yellowknife must. Take a photo of boats, eagles, house boats, sunsets or even sunrises. Read the various plaques or try to solve the nearby geocache. :) Welcome to our beautiful city.",4
31,"Reviewed 22 August 2016
",,Short walk up to the top. Was snowing at the time and the view was great. I really enjoyed the monument and would recommend travellers to Yellowknife to visit it.,5
32,"Reviewed 16 August 2016
","Winnipeg, Canada","Well worth the flight of stairs to see the 360 degree view of the back bays, houseboats and of course Yellowknife! Almost all the posted pics I see in the shops if Yellowknife are from this advantage! If you miss this spot you have missed Yellowknife!",5
33,"Reviewed 11 August 2016
","Yellowknife, Canada",This is a place you have to see. You can see all of the Old Town and most of the lake. All around you are gorgeous views whether it is the bay with boat houses or it is the scenic forest. This monument also gives you the ability to walk all around Old Town which is so worth doing!,5
34,"Reviewed 3 August 2016
","Yellowknife, Canada",Always bring your camera. The short climb up the stairs affords a great vista where there is always lots going on all around you. The experience changes with the seasons and weather so it is always a good time to go. Bundle up if it is windy. Plenty of free parking is across the road from the stairs. Locals always...,5
35,"Reviewed 27 July 2016
","Kamloops, Canada",Great view of old town Yellowknife. Very short climb up some stairs. Worth checking out if you're in town.,3
36,"Reviewed 27 July 2016
","Brandon, Canada",The monument sits high above Yellowknife and allows a wonderful view of the lake and the city. in the summer time you can see all he house boats and in the winter you can see the ice road and the ice castle. I go up every time I am in YK,5
37,"Reviewed 24 July 2016
","Windsor, Canada",While you are in Old Town it is a nice walk for a splendid view of the city. You are able to have a good 360 degree look of the area,4
38,"Reviewed 23 July 2016
",,"What a beautiful place for this monument. We trekked up the hill in the middle of winter and we stayed here for a good hour just admiring the views, reading about the monument and enjoying the snow fall. We are also fans of Ice Lake Rebels so it was cool to see some of the featured houseboats from the lookout.",5
39,"Reviewed 17 July 2016
","Toronto, Canada",A short walk up the stairs gives you a great view of Yellowknife. Located in the old town you get a 360 degree view of the surrounds. Make sure you spend some time reading the plaques and wonder how did we ever really explore the north,4
40,"Reviewed 30 June 2016
","Callander, Canada","If you visit or live in Yellowknife, you must make one visit to this spot. It is easy to get to. There is a parking lot at the base. An easy climb by stairs (careful at one flight, where the stair heights are shorter). This place will give you a very good look at Yellowknife: it's houseboat community, the city...",5
41,"Reviewed 29 June 2016
","Toronto, Canada","I loved being on top of the monument. It offers a wonderful 360° view encompassing the city, lakeshore, the colourful floating houses, etc. This is especially a must for first-time visitors and photographers. On the whole, it is calm other than the noise coming from the roads in the immediate vicinity below. Be careful with small children as not the...",5
42,"Reviewed 27 June 2016
","Gravenhurst, Canada","Sixty three stairs but well worth the climb. Once you reach the top the view is amazing. You can see 360 degrees, Back Bay, Yellowknife Bay, Old town etc.",5
43,"Reviewed 13 June 2016
","Red Deer, Canada",The monument is disappointing but the view of the area is well worth the climb up the steps. This is a must do activity.,3
44,"Reviewed 1 June 2016
","Fernie, Canada","walking up the stairs you feel like you can't wait to see the view, and when you finally get to the top, its jaw dropping. lots to look at",5
45,"Reviewed 21 May 2016
","Winnipeg, Canada",This is one of my favourite spots in Yellowknife. First because it pays tribute to the many bush pilots who helped open the north. Second because if is high enough to offer a spectacular view of the city and Great Slave Lake.There are quite a few stairs to climb so please keep this in mind when you go.Go...,5
46,"Reviewed 19 May 2016
","New York City, New York",Really worth to go up because you can see the panarama! But keep warm! Make sure you come back before dark ...,5
47,"Reviewed 18 May 2016
","Yellowknife, Canada","This monument is at the highest spot around, and is easily accessible. The views in all directions are great, and if you are lucky you will see planes taking off and landing. Not to be missed if you are visiting Yellowknife.",5
48,"Reviewed 27 April 2016
","Hinton, Canada",The walk up isn't as bad as it looks. My husband is almost 70 and he managed ok. Best all round view of area. Especially the lake . Info signs show great history.,5
49,"Reviewed 26 April 2016
",,Must be able to climb stairs but the 360 degrees view is wonderful of Yellowknife...Old Town and New Town!,5
50,"Reviewed 13 April 2016
",,I highly recommend to stop by this place. You can have very clear view from the top(even if there is nothing much to see). Just cool down and take a picture!,5
51,"Reviewed 9 April 2016
",,Visited here a couple of times for fabulous views across all of Yellowknife. Fairly easy to get to via a wooden staircase but as with everywhere there is obviously some ice about so wear good footwear. Worth the climb to watch the town for a while. Take it in as part of a walk around Old Town.,4
52,"Reviewed 30 March 2016
","Calgary, Canada","Good views of the city and frozen lake, but nothing spectacular. You can just walk to it from the old town and get done with it in less than 30 min.",4
53,"Reviewed 26 March 2016
",,Amazing history and view of Latham Island and Back Bay. Clear view of new town and Old town. Loved it.,5
54,"Reviewed 22 March 2016
","Hong Kong, China","If you walk to the Old Town, you will not miss the Bush Pilot Monument as this is the highest point in the Old Town. It seems the stairs have recently been renovated and it is not difficult to walk up the stairs to the top, where you will have the panaramic view of the Old Town, the Back Bay,...",4
55,"Reviewed 22 March 2016
","Toronto, Canada",Parking lot on Ingraham road. An easy walk from anywhere in Old Town. A great 360 degree view of the area,5
56,"Reviewed 18 March 2016
","Yellowknife, Canada",the monument is on the highest point overlooking Yellowknife Bay. It is a must-visit place if you are in Yellowknife.,5
57,"Reviewed 23 February 2016
","Vancouver Island, Canada","It was a little difficult for us to find our way up to Bush Pilot's Monument, but worth it to see a panoramic view of Yellowknife and we even ran into a group of ptarmigans on our way to the monument.",5
58,"Reviewed 16 February 2016
","Kapaa, Hawaii","Stairs make it easy to get to the top, and the view is pretty good! You can look back at Yellowknife, see the houseboats, and basically anything else! It's the spot in the Knife to capture a good photo.",4
59,"Reviewed 11 February 2016
",minnesota,"The view is spectacular! It is a climb but easy steps, not tiny straight up ones. Great pictures from the deck. Worth the time and the climb!",5
60,"Reviewed 29 January 2016
","Sierra Vista, Arizona",It was bitter cold with a slight wind when we visited but still enjoyed the view of the lake and the new town.,3
61,"Reviewed 27 January 2016
","Winnipeg, Canada","Gorgeous view, easy steps up, and worth taking the time to do. You'll get great pictures no matter what time of year.",5
62,"Reviewed 24 January 2016
",Alberta,We arrived in Yellowknife and went straight to Bullocks for lunch. Just up the hill was the Bush Pilots monument and decided to walk up. It is a beautiful spot on a high point over looking the bay. In January understand that it is snow covered and the bay and all water is frozen but still worth the visit. You...,4
63,"Reviewed 17 January 2016
","Victoria, Canada","This is a great place to see Yellowknife, the Old Town and the Great Slave Lake. The place is small and easy to access. A few stairs too get you to the top. It has historical significance too highlighted on a number of plaques along the way to the top.",4
64,"Reviewed 16 January 2016
","Seoul, South Korea","You can see the old town and downtown at the same time up above, I heard this is also a good place to watch out for Northern lights but never got a chance to do so.",5
65,"Reviewed 7 January 2016
","Hong Kong, China",a very good peak to look the whole old town and the lake and photo taking point. not a long walk the nearby attractions as well,5
66,"Reviewed 6 January 2016
",,Awesome views of the lake and city from this point. It was early January when we visited and we got a great view of the ice road to Dettah as well. Just be careful going up and down the access stairways when they are covered with snow.,5
67,"Reviewed 5 January 2016
",,"It's really just a set of stairs, but the view from the top is a 360 panorama of Yellowknife and Great Slave Lake. This was our first stop when we arrived at sunset, a great way to start a visit to YK.",3
68,"Reviewed 1 January 2016
",,Bush Pilot's Monument is the highest point of Yellowknife and provides a great view of both old town and new town. We were there both during the day and night. A great place to view the city and the Great Slave lake.,5
69,"Reviewed 8 December 2015
","Thunder Bay, Canada",It was pretty good. If you go see this go through old town too. It is a short walk up a staircase and you are there. Stairs can be slippery in the winter. The view isn't spectacular but it is worth seeing.,4
70,"Reviewed 4 December 2015
","Calgary, Canada",Easy to climb stairs with a few landings to stop and take in different views on the way up. Once at the top of the monument you have great views all around.Some interesting history of the area is written on the different brass plaques around the site as well.Definitely worth stopping and taking in the views.They actually...,4
71,"Reviewed 1 December 2015
",New York,"Great panoramic view on old town, great slave lake and downtownI was there in Nov and everything was white.I recommend it!!",4
72,"Reviewed 18 November 2015
",St. Walburg,Beautiful shrine. Day or night the monument provides amazing views of Old Towne and surrounding area. Caught a glimpse of Aurora from here too!,5
73,"Reviewed 26 October 2015
","Nuuk, Greenland",This small hill top provides you with a fantastic view of the city and the lake. Remember to visit the small but well equipped fur shop situated at the intersection next to the hill.,3
74,"Reviewed 26 October 2015
","Guanajuato, Mexico",A must seen in the city part of the history of the city and also a great view of downtown and the lake too!,5
75,"Reviewed 14 October 2015
","Yellowknife,","As a life long resident of Yellowknife, no matter how many times I visit the Pilots Monument that it is loved anew each time I go there. My favorite time is at sunset or sun down or a nice day in winter or summer that permits us to see the plans landing and taking off. It is a fantastic place...",5
76,"Reviewed 12 October 2015
",Hong Kong,"this monument offers the best view of the city, for photo lovers this is a must visit place, suggest to drive there otherwise it would be a 10 minutes uphill walk",5
77,"Reviewed 15 September 2015
","Thunder Bay, Canada","this is a really impressive place. Not only do you see the monument, but you also have an incredible 360 degree view of Yelowknife and surroundings. The one downside: the stairs go on forever. Take your time if you have bad knees!",4
78,"Reviewed 15 September 2015
","Phoenix, Arizona",360 view of Yellowknife and the surrounding area. Stop in at Wild Cat Cafe for good fish and cold Canadian beer.,4
79,"Reviewed 15 September 2015
","Port Coquitlam, Canada",Different view between winter season and fall season. The best way to admire the Great Slave Lake. It is a very easy access walking distance from old town. Winter time will be a bit slippery,4
80,"Reviewed 15 September 2015
",Valencia,"While in Yellowknife Old Town, its worth climbing the stairs to visit the monument. This location gives you a Super view, a great spot to take some pictures, Glad we did it.",4
81,"Reviewed 13 September 2015
","Fort Worth, Texas","When wandering around the Old Town area, take a few minutes to walk to the top of The Rock, which is the tallest hillside in the Old Town area. At the top, you can spend a few moments reading the plaque on the Pilot's Monument, which will make you realize how this wild frontier wouldn't have been settled without the...",4
82,"Reviewed 10 September 2015
","Yellowknife, Canada",I am a bed and breakfast small In owner. All my guests are recommended to check out he Pilots Monument. A wonderful place to see the city from day or night. Awesome place to experience the arrival and departure of float planes. Great place to view the ice road in winter and to see the snow king from. Wonderful place...,5
83,"Reviewed 7 September 2015
",,"we visit the monument every time we have visitors from out of town. It is a favourite spot of mine. Unfortunately, there are a few steps to climb, not very accessible if you are not very fit or have strollers with you. But if you manage to get up, you get rewarded with the most spectacular view. 360 degrees of...",4
84,"Reviewed 3 September 2015
",Dallas,Long hike up the stairs but worth it to me. I was advised to go there when I stopped at the 60th Parallel visitor's center. I enjoy history and flying so of course it was of interest. The view was outstanding.,4
85,"Reviewed 30 August 2015
","Helena, Montana",Neat hill and views. Great to climb after dinner and watch the sunset. Also helpful just to get oriented to the area a little bit. Views of the water and houseboats are neat.,4
86,"Reviewed 30 August 2015
",UK,"Not really too much one can say about a monument, it is what it is. However this is definitely worth a visit just for the fabulous views it offers of the lakes and the town.",5
87,"Reviewed 29 August 2015
",Edmonton,"In OLD town area. High vantage point. Stairs to climb to top with excellent views of the water and Yellowknife. Also, a good view at night for Aurora.",4
88,"Reviewed 28 August 2015
","Yellowknife, Canada",We came here on our HHT. Definitely one of the BEST places to visit for free. Gorgeous view of the city! :),5
89,"Reviewed 23 August 2015
",Brimley,This is a nice place to see on top of the rock and it gives a person a great view of the city and the Great Slave Lake. There is a decent stairway to the top and that really helped me get to the top of the rock because my legs are not as good as they used to be.,5
90,"Reviewed 23 August 2015
","Toronto, Canada",The Pilot's monument enables you to enjoy an amazing perspective of YK. With 360 views to the new town and across to Jollife island it is a great place for Aurora watching and also the evening sun.,5
91,"Reviewed 9 August 2015
","Regina, Saskatchewan CANADA","A great place to get your first birds-eye view of Yellowknife! Lots of stairs, but well worth the climb!",5
92,"Reviewed 30 July 2015
",,Excellent view of the city when you get to the very top. It's breath taking and best of all it is free. Good orientation of where you are.,5
93,"Reviewed 23 July 2015
","Woodstock, Georgia","This monument is at the geographic high point of Old Town Yellowknife. It's an easy walk up well-maintained wooden steps to the summit of a rocky knob situated midway between Bullock's and the Wildcat Café (see restaurants). Good views out across the lake and overlooking the harbor. Best on a clear day, but OK on a rainy day.",4
94,"Reviewed 18 July 2015
",Edmonton,"This is one of the ""must see"" places in Yellowknife, both as an historic site and also for the view of the City and surrounding areas. The houseboats on Great Slave Lake are clearly visible from here. There is parking at the foot of a good, wide wooden staircase, which is a bit of a climb. Good place to see...",5
95,"Reviewed 15 July 2015
","Calgary, Canada",Great view of Yellowknife - we even got to watch float planes land and take off near by!...several steps/stairs to get up there..,5
96,"Reviewed 8 July 2015
","Nanaimo, Canada","Nice walk up to a great vista view of old town, back/houseboat bays, and downtown. Panoramic and good for photos. Near to Bullocks and Wildcat, both great eats.ENjoy",5
97,"Reviewed 4 July 2015
","Chesley, Canada",Well worth the climb to the top. The views from the top are great in all 4 directions. Watch out for broken glass among the rocks. This offers a great view of the old town and the new parts of Yellowknife.,5
98,"Reviewed 30 June 2015
",,A good view of the city available from this point which also gives a good view of the harbour. You can also enjoy some fresh air,5
99,"Reviewed 28 June 2015
","Huntsville, Alabama",It took walking up a few steps at the monument but we were richly rewarded by a gorgeous view of the lake and the houseboats. I'd have loved to stayed and had a picnic!!,4
100,"Reviewed 20 June 2015
","Mississauga, Canada","Sitting above a small hill, however it has stairs that would take you to the top. The view from here is also amazing. If you are doing old town, make this a stop",5
101,"Reviewed 17 June 2015
",Canada,The monument is perched atop a large rock in the Old Town. It provides great panoramic views of the city and the surrounding area. Well worth the short climb up some well-maintained wooden stairs for the view.,5
102,"Reviewed 17 June 2015
","Hong Kong, China",It is the best monument in the city and the top for the surrounding at the old town. The design is simple in the shape of a paper plane that everyone could make in the childhood. It makes us to memorize the courage of human in the new frontier during their era. Easily to find the location of the Ice...,4
103,"Reviewed 12 June 2015
","Kirkland, Washington",Go here early in your visit to Yellowknife to get an excellent view of the city and the city layout. . worth it. . free!,4
104,"Reviewed 9 June 2015
","Calgary, Canada",You simply can't visit Yellowknife without climbing to the top of this hill to see the incredible view. It's a 360° View of the lake and Yellowknife,5
105,"Reviewed 17 May 2015
","Toronto, Canada","The Bush Pilot's Monument is a simple monument atop a six story high rock in Yellowknife old town that pays homage to the gutsy bush pilots who opened up the NWT. There are well maintained stairs from Ingraham Drive that make the climb fairly easy.While the monument itself is nothing extraordinary, the platform on which the monument is located...",5
