,0,1,2,3
54,"Reviewed 29 July 2016
","Whitehorse, Canada","The show is a must see if you're travelling to Dawson City, but don't expect good food. Good old Gerties.",3
55,"Reviewed 28 July 2016
",Farr West,"Everything in town was closing when we got in, so we really rushed to take a peek here. Looked like a fun little place!",3
56,"Reviewed 26 July 2016
","Calgary, Canada","YOU MUST GO HERE. It is not at all what you expect and it's a fun, laid-back casino with an awesome cabaret show. The $12 cover charge seems steep at first until you realise it's valid for the season and that the venue is run as a non-profit. Not to mention the stellar cabaret performances. Catch all 3 - they're...",5
57,"Reviewed 25 July 2016
",Ontario Canada,"This is a fun place to take in a show . Best to purchase your tickets earlier in the day and arrive early to get a good seat.Service was good, staff happy to answer questions .People watching is fun here , many tour bus groups in attendance , entertainers tend to "" pick on"" elderly gentlemen in the...",5
58,"Reviewed 23 July 2016
",,"So...I'm not really into gambling.In my 34 years I've probably wagered (and lost) a grand total of about $35 in slots, cards, football...whatever... So when my wife suggested camping in Dawson last weekend...Gerties wasn't really on my mind.I've seen a few follies in various 'ye olde tymie' places around western Canada and the shows tend to be pretty...",4
59,"Reviewed 23 July 2016
","New York City, New York","Dancing girls, gambling, drinks and just plain fun. What else can you ask for. We traveled in a large group (13), and some of the men did well at blackjack and roulette. Some didn't.",5
60,"Reviewed 20 July 2016
",Oriillia,I was able to play $3 blackjack for the evening and it only cost me $20. (not including the entrance fee) It was fun to watch the show and gamble. A blast from the past.,5
61,"Reviewed 18 July 2016
","Edmonton, Canada",Twelve dollars gets you in for your entire stay with three shows each evening and each show being different. Great entertainment and very good quality performers!,5
62,"Reviewed 17 July 2016
","Fairbanks, Alaska",Had been wanting to go here for years. I was not disappointed. Something you must do once!! Good service. A treat after 420 mile boat trek.,4
63,"Reviewed 16 July 2016
","Columbus, OH","For an entrance fee of $12 you get a ticket that is good for the entire season. We went to just one show, which lasted about 50 minutes, but it was well worth the price. It's fun, high-energy, and just what you'd expect from the oldest such establishment in Canada.",4
64,"Reviewed 15 July 2016
","Thunder Bay, Canada","This show was the icing on the cake for our Dawson City VIsit - the 10:00 show was authentic 1898 Dawson City - the singer and her ""waiter"" did an excellent job of allowing us to relive 1898 Dawson - her voice was above fantastic, the dance girls and routines were to my mind authentic - a truly authentic Dawson...",5
65,"Reviewed 11 July 2016
","Cedar Park, Texas","This is just one of those things you have to experience. Diamond Tooth Gerties is a casino, bar, restaurant and they have 3 shows each night (8:30, 10:00 and midnight). You buy a $12 ticket but it's good to use for your whole time in Dawson (so you can enter the casino and see multiple shows on the same $12)....",4
66,"Reviewed 10 July 2016
","Saskatoon, Canada","We took in this show three times, all at various time slots. The show is different for each time slot. Very enjoyable and what makes this unique is they get audience participation. Some of our group landed up on the stage along with the performers as well. What made this special for my wife and I was that the next...",5
67,"Reviewed 4 July 2016
","Surrey, Canada","They have 2 shows a day, first was full, we could not get in, cost $12, it is worth it. Like the old days, girls dancing cancan. If like history you have to go. After the late show drive up the mountain Dome, must go up in end of June 21 people go up and party because sun does not...",5
68,"Reviewed 4 July 2016
","Canonsburg, Pennsylvania","We went for the show which was the best we've seen on our journey through the Yukon and Alaska. We don't gamble but this is a not-for-profit enterprise which supports Dawson's library and other City places/events. Be aware that it's strictly cash, no plastic accepted.",5
69,"Reviewed 3 July 2016
","Vancouver, Canada","We don't gamble per se so we were there for the shows. They were great. 8:30 show gets busy, so get there early, later shows are less busy. They have 1, 5 and 25 cent slot machines so you can idle away quite inexpensively. Beer is reasonably priced.",4
70,"Reviewed 3 July 2016
","Olympia, Washington","Cash only bar, limited food choices and a reasonably good can can show.I doubt I will come here for the late shows.",3
71,"Reviewed 1 July 2016
",,"A must see in Dawson City. The fact that you can see 3 different stage shows for one low admission price is great (but they shouldn't call it a ""cover charge""). And if you want a reasonable priced meal, check out the snack bar in the back.",5
72,"Reviewed 1 July 2016
",,"We went to the 8:00pm show. Suggest you go early to get a seat. We arrived about 20 mins before hand and found it hard to find a seat. The show was about 30 mins. It was okay, gave us something to do in a town with nothing to do in the evening.",3
73,"Reviewed 30 June 2016
","Ohio City, Ohio","We had a wonderful time at the show. Go to the early show, and if you like it, you can go back to the other two shows using the same ticket. Singing and dancing is good, but the audience participation makes is so much more fun.The show only lasts 1/2 hour or so. I didn't want to go, but...",4
74,"Reviewed 29 June 2016
","Winnipeg, Canada",I walked in not expecting much and was pleasantly surprised by the quality of the show and the fun atmosphere. I enjoyed myself so much I went 2 nights in a row on my 2 night stay.,5
75,"Reviewed 29 June 2016
","Kasilof, Alaska","We went because you cannot visit Dawson City and not go to Diamond Tooth Gerties for an evening. It must have been evident that we had never been to a casino before, One of the Staff took time to explain how the slot machines operated and basically gave us an introduction to the place. We saw a very entertaining show...",5
76,"Reviewed 27 June 2016
","Schenectady, New York","We stepped back in time to enjoy the revelry of an old-time dance hall. The singer was excellent as were the musicians and the dancers. I was impressed with the caliber of the choreography and the dancing, Those girls were Rockettes-caliber!",5
77,"Reviewed 26 June 2016
","Calgary, Canada","We took in shows two nights in a row. ""Gertie"" has a great voice, and the dancers had fantastic flexibility. Really talented, but the show went from song to song without much in-between stuff. Show was still good, but could have been better. We're not gamblers, so did not take advantage of the casino, bit it looked like a lot...",4
78,"Reviewed 25 June 2016
",Idaho Falls,"It was an enjoyable evening and it felt as if you had been transplanted to the gold rush days. The first show of the evening is family friendly, but later ones may be inappropriate. Young children would not be entertained at any show.",4
79,"Reviewed 23 June 2016
","Scottsdale, Arizona",Tells the story of the place and there's not much else to do. If you like to try your luck at poker or black jack or roulette there's gambling here after 7pm,3
80,"Reviewed 23 June 2016
","Winchester, Canada","There is singing and dancing, that's all, no variety show. Very noisy place, hard to have a conversation. There is also a casino if you are into that kind of thing. The costumes were very nice.",3
81,"Reviewed 22 June 2016
",Athens,"A true presentation of gold days entertainment. Three shows a night, each different. Stay to watch each show. The performers are well trained dancers and singers. Maybe you too will get chosen to perform on stage. What an experience. Good food, great drinks. The show is one of the best we've seen. A must.",5
82,"Reviewed 16 June 2016
",,My husband and I attended the early show. We are not interested in the gambling. We arrived at least 1hr. Early to find limited seating upstairs left. When the show started it was about 45 min. In length for the $12 each. We felt that after seeing similar shows this was quite poor especially after many recommendations to go.,2
83,"Reviewed 15 June 2016
","Yukon, Canada","Being in Dawson we just had to stop here. $12 for a season pass is a great deal! Didn't try the food, but we watched the show and did some gambling. The show was great, really high energy! There are a lot of slot machines to play and various types of tables to try. I'm pretty bad at them myself...",5
84,"Reviewed 12 June 2016
",Michigan,"We visited Gertie's around dinner time as part of a Globus tour. Since the price of admission was already included in our tour, we went along with the crowd. What a waste of time!!!The staff was indifferent to rude. The food was average to poor. The prices were high and higher. The 45-minute show was....forgettable.Our group of 50...",3
85,"Reviewed 6 June 2016
","Halifax, Canada","It was a feast for the eyes and ears.The music was great; Gertie has a great voice and the stage personality to match. The 4 dancers were fantastic, costumes colourful and their moves so well choreographed.Pianist and percussionist a very talented pair. Quality entertainment.As for the service : 5 stars for being attentive without being pushy.We...",5
86,"Reviewed 1 June 2016
","Busselton, Australia","Had a large salmon salad role for $7:50 and a pint of beer for between $4:25 and $8:50. Admission is $12:00 but the ticket lasts all season.We visited twice. Once for the 8:30pm show and the next night for the midnight show. Great music, singing and dancing provided by a professional cast of performers. Best value for money I can...",4
87,"Reviewed 25 May 2016
","Calgary, Canada","So when you are in Dawson City Yukon, Diamond Tooth Gerties Gambling Hall is a stop you must make!! Out of Province/State residence will have to make a $12 donation for your annual Show Pass, but well worth it!! If you want to be transported back to the early 1900's when the gold rush was in full swing, this is...",4
88,"Reviewed 13 May 2016
","Whitehorse, Canada","Summertime, always busy. Locals, miners and tourists alike enjoy this lovely venue. Shows nightly, 3 times/night. Gambling/drinking and lots of fun..",5
89,"Reviewed 26 April 2016
","Humpty Doo, Australia","A rip roaring time was had by us all on our night at Diamond Tooth Gerties. The dancers were amazing and very talented. Also Gertis had a great voice and was very entertaining. Everyone there was having a marvellous time whether watching the show, playing the tables or gambling. Just a short walk from our hotel, so didn't need a...",5
90,"Reviewed 3 April 2016
","Whitehorse, Canada",Perfect if you love shows and dance hall girls with a great attitude. Drinks are also yummy and the gambling is always fun,5
91,"Reviewed 3 April 2016
","Amherst, Canada","This cancan show and entertainment is a special part of the history of the Yukon. We did not participate in the gambling but very much enjoyed the show. We spent time in Dawson in August 2001 and enjoyed Diamond Tooth Gerties at that time as well, lots of fun. A must when visiting Dawson City!",4
92,"Reviewed 2 April 2016
","Whitehorse, Canada","First, I should declare that I was the Executive Director for the Klondike Visitors Association from 1996-2000 who operates Gertie's. In spite of having been away for more than 15 years Gertie's continues to hold a special place in my memories of Dawson City and the Klondike. Take time to visit the Dawson City Museum that will give you a...",5
93,"Reviewed 9 March 2016
","San Mateo, California","We were with a group from our tour group and went for the show. We were not disappointed. It was great! The gals did a mean can-can and the ""star"" of the show was bawdy, talented and fun. They come out and mingle with the audience and pose for pictures after the show. Just a really fun experience in an...",5
94,"Reviewed 3 February 2016
","Toronto, Canada","Certainly not a stop to be missed on the old stretch in Dawson City. Now, I am NOT a casino person by any means whatsoever, but this is not your average neon-glazed oxygen-pumped depressive mega gambling centre. In fitting with the preserved gold-rush era theme of Dawson City, Diamond Tooth Gertie's pulls out all stops. I would have felt more...",4
95,"Reviewed 1 February 2016
","Anchorage, Alaska",For a very reasonable price of $12CAD (as of summer 2016) you can become a seasonal member of this gambling and Cancan hall and come and go as you please. This is the oldest still operational casino in Alaska so it gets points for history. The talent of the cancan dancers is surprisingly great considering the location- how do they...,5
96,"Reviewed 7 January 2016
","DeKalb, Illinois",i always go here for the early show each time I visit Dawson City. It is an entertaining show with talented cast and 'audience involvement'. Great fun for everyone.,5
97,"Reviewed 25 November 2015
","Denver, Colorado","Great shows, great gambling, takes you back in time. We had a wonderful time enjoying the revue, costumes, live music and doing some gambling here. Enjoy!!!",5
98,"Reviewed 21 October 2015
","Amherst, New York","Lots of moving around room; comfortable. This is a real ghost town that still lives. There's not much night life but this place packs in anything you want in a night; good entertainment, friendly atmosphere, slot machines, food and drink. It was where everyone goes.",4
99,"Reviewed 10 October 2015
","Baltimore, Canada",Good way to spend an evening. This is a gambling hall with an excellent show. All the proceeds stay in Dawson to support things like the arena etc.,5
100,"Reviewed 28 September 2015
",Ohio,"They put on three great stage shows each night. The first is a lovely (mild) tourist attraction - with requisite 'help from the crowd' numbers. The second is a tad more raunchy comedy, think Ann Corio burlesque. The late night show is wild and unpredictable. If your stay in Dawson allows it - see all three shows in an evening....",5
101,"Reviewed 27 September 2015
","Wodonga, Australia",its a fun and enjoyable Gambling Hall with 3 shows starting at 8pm for 30 minutes and going through until 12am,4
102,"Reviewed 22 September 2015
","Vancouver Island, Canada",a truly entertaining evening! great show! and a fun environment to hang out in. Staff are very friendly - lots to do here in between performances.,4
103,"Reviewed 20 September 2015
","Tulsa, Oklahoma","This is obviously the spot to hang out in the evenings. They recreate a saloon setting from the gold rush days. Cover charge includes ""casino"" money that goes to local school funding. Can-Can dancing girls and a star singer. Barbeque food that is so-so at best but does fit the atmosphere. A must see if you are in Dawson City...",5
104,"Reviewed 18 September 2015
","Brantford, Canada","Good enough entertainment with can can girls and lead singer. Costumes are great nice and colourful. Fun evening, not too risqué.",4
105,"Reviewed 17 September 2015
",Fort Worth,"Evening entertainment options are limited in Dawson...this comes with decent meal options, casino activities and a pretty good, only slightly bawdy can-can show. A good way to enjoy a night on the Yukon...unless its midnight sun time, hang out long enough to see the arctic lights--they were awesome.",3
106,"Reviewed 15 September 2015
","Austin, Texas","Stopped into Diamond Tooth Gerties after a terrific dinner at the nearby Jack London Grill. We had learned of this place after watching, ""Yukon Gold"" and wanted too what it was like person. There is an entrance charge but that shouldn't deter you from visiting. Gerties is a casino with tables and machines. But, we, not being gamblers, had come...",5
107,"Reviewed 14 September 2015
","Brooksville, Florida",A nice little show and great drinks. Plenty of slot machines. Walking distance from The Westmark Inn.,5
108,"Reviewed 13 September 2015
",Canada,We went to two of the 3 shows offered. Couldn't stay awake to go to the midnight show. It's a casino with music and dancers illustrating the entertainment during the gold rush so this is a spot that shouldn't be missed. food is available.,4
109,"Reviewed 12 September 2015
","Cobble Hill, Canada","Can't go to Dawson City without a visit to Diamond Tooth Gerties. A good mix of gambling and a great show depicting the gold rush entertainment we all envision. Good service. Well worth the $12 annual ""membership"" fee. Go to the 10 PM Show as it not as crowded as the first show. Dancers kicking up their heels and skirts...",4
110,"Reviewed 12 September 2015
",,We went and watched the first and last can-can show and enjoyed both very much. The singers were good and more importantly the can-can women were very good too. Price was very reasonable and the one ticket you buy is good for all three shows that night. I believe it was also good for another week or so. Didn't do...,5
111,"Reviewed 11 September 2015
","Toronto, Canada","We grabbed some drinks and watched 2 shows from the upper gallery. It was fun and all part of experiencing the frontier gold-mining 'boom & bust' town experience. You can gamble, but we preferred to people watch. The show was entertaining for a 'small frontier town'. It cost $12 per person for a season's pass.",5
112,"Reviewed 10 September 2015
","Kamloops, Canada","This gambling establishment has the usual. Slots, cards. There are 3 shows nightly which are well done. There are a limited number of machines. The food looked quite good. We did not eat there",4
113,"Reviewed 2 September 2015
","Coquitlam, Canada",great food - fun time with the entertainment and gambling too - pizza and lobster mac and cheese were great - show was amusing - try to get to the later shows too they are different than the early one,5
114,"Reviewed 1 September 2015
","Dover, Pennsylvania",Diamond Tooth Gerties was a fun place to go after a nice meal in Dawson City. It was an old time show with singing and dancing. There was some audience involvement in the show and a small casino. One admission fee allows entry to three shows.,4
115,"Reviewed 1 September 2015
","Courtenay, Canada","Diamond Tooth Gertie's is pretty well the main evening attraction in Dawson. $12 gets you a yearly membership card and it's well worth dropping in. The 2015 stage show was great. We went two nights and enjoyed two very fine leading ladies with great voices, a leading man with a great voice, first class dancing girls, costumes, choreography, and a...",4
116,"Reviewed 1 September 2015
","Havre de Grace, Maryland","If you are in Dawson, you just have to go to Gertie's. The gambling hall and the show are a real treat, a throwback to earlier times. I always bring visitors here; I mean, what else is there to do in Dawson (just kidding!).",5
117,"Reviewed 1 September 2015
","Tallahassee, Florida","There are three parts to Diamond Tooth Gertie's. Part one is a restaurant. Part 2 is a gambling hall that offers a wide array of ""chance"" opportunities--blackjack, roulette, dice. Part 3 is the review/revue or show. To gain access to the hall you'll have to pay an entrance fee. Buy your ticket at the door and save a little money....",4
118,"Reviewed 1 September 2015
","Portland, Oregon","This was a fun, reasonably priced show that was more entertaining that I would have expected. We went to the earliest show, and the music was the oldest version, but we still thought it was fun. If you sit up front, you might very well find yourself on stage!",4
119,"Reviewed 31 August 2015
",,"Fun, but not great talent. Sit in the balcony if you don't want to end up on stage with the performers. A fun night, but not a POW for entertainment. Once you have a ticket, you can come and go and see all 3 shows. A nice time.",3
120,"Reviewed 23 August 2015
",,Great place to go back in time. It's like walking back in time. Great entertainment. A must do in Dawson city!,5
121,"Reviewed 22 August 2015
",,Diamond Tooth Gerties offers three cabaret shows during the evening which are quite entertaining. We were positively surprised by the quality!It is possible to gamble between and during each show. Note that all profits go the community of Dawson as the gambling hall is operated by the Klondike Visitors Association (KVA) ! It makes loosing money a good deed!...,4
122,"Reviewed 21 August 2015
","Burlington, Canada","The show was excellent; far more entertaining and varied than I had expected. The pizza was delicious, although they had much more on the small menu.",4
123,"Reviewed 19 August 2015
","Glendive, Montana","What a fun place. Even if you are not into gambling, visiting Diamond Tooth Gerties is a must. The night show is very entertaining and fun. Audience participation is required, especially if you sit up front. Only issue was with the wait staff. It was difficult to get drinks ordered and it wasn't due to being overcrowded.",4
124,"Reviewed 17 August 2015
","Altus, Oklahoma",I thought the show was a little hokey . Gertie had a great voice but I wasn't impressed by the 4 dancers. The cheeseburgers were pretty good though and all the proceeds from the gambling go for city improvements which makes loosing money there a little easier to take.,3
125,"Reviewed 17 August 2015
","Omaha, NE","You can go to gamble, have a drink or just to see the stage show. Three shows a night, each one getting a little looser and we were told the dancers 'showed it all' at the midnight show. We went for the 10:00 stage show which was high energy with great voices, beautiful costumes and performers, and a little humor...",4
126,"Reviewed 15 August 2015
",Vancouver,"Fun, good show, enjoyed, didn't want to sit near front row and be dragged up on stage so sat in balcony and enjoyed show.",4
