,0,1,2,3
15,"Reviewed 29 October 2016
","Wellington, New Zealand","We were here on a sunny Saturday afternoon, there are lots of restaurants, pubs and some other shops. From what we could make out it is a mall during the day/evening - so pedestrian only, which was great. Lots of people and some interesting sculpture and buildings. Down the Eastern end the Olympic Plaza and civic buildings are worth a...",4
16,"Reviewed 24 October 2016
","Calgary, Canada","I always make a point of walking Stephen Ave Mall. Lots of pubs,restaurants, and shops. Always nice at Christmas!",4
17,"Reviewed 23 October 2016
","Red Deer, Canada",A trip to Calgary isn't complete without a walk down Stephen Ave. Be aware though that there are a lot of questionable people here during the early mornings. But a night and in the evenings there is a really fun vibe. People are dressed nice as there is a lot of great restaurants and pubs along the Ave. There is...,4
18,"Reviewed 22 October 2016
",Connecticut,"Typical city promenade with restaurants (high-end and not), pubs and souvenir shops. Gets lively at night. Seemed like a relatively safe place to hang out. Great place to people watch.",3
19,"Reviewed 21 October 2016
",,Now a bit passed its best but it provides a welcome relief from the 15 walkway. The shops are a mundane (except Hudsons Bay) but it's a short cut into many of the more modern buildings and down to city hall.,3
20,"Reviewed 18 October 2016
",,"It was fun to just walk around and explore. There is so much always going on. Lots of restaurants, shops and more!!",5
21,"Reviewed 15 October 2016
","Calgary, Canada","this used to be one of my favorite strolls, now you cant walk feet without getting requests for your hard earned cash.",3
22,"Reviewed 12 October 2016
",Calgary,"Many people take in the sun, sights and sounds during the week days on Stephen Avenue. There are lots of vendors and buskers. It's totally awesome!",5
23,"Reviewed 8 October 2016
","Calgary, Canada","It would hard to imaging visiting Calgary without visiting the Stephen Avenue Walk. Firstly, it's free to walk the length of it from Olympic Plaza to Mewata Armoury. The Walk can't be beat for people watching, especially mid-day any day. And there are countless restaurants and food stops for all budgets, in case you're hungry. For culture vultures, aside from...",5
24,"Reviewed 7 October 2016
","Lincolnshire, United Kingdom","A pretty pedestrian street with some of the older buildings in what is a modern City. Plenty of shops,bars and restaurants and a good museum.",3
25,"Reviewed 7 October 2016
","San Jose, CA","We learned of the street only when in Calgary, so we walked blocks on it. I don't know when it was built, but sometimes, as when we went, it was a pedestrians only experience. Many vendors were out selling their wares and we learned it was a once-a-week, or once-a-month experience. We pobably spent hours there, and it was fun....",4
26,"Reviewed 6 October 2016
","Florissant, Missouri",We enjoyed walking down Stephen Ave pedestrian mall and especially liked the sculptures along the way!,5
27,"Reviewed 1 October 2016
","Lincolnwood, Illinois","Stephen Avenue was a short walk from out hotel, and there were shops, farmers markets, craft vendors,etc. Stephen Avenue has many restaurants.",5
28,"Reviewed 28 September 2016
",Calgary,"I work a couple of blocks from Stephen Avenue so I often take this route, instead of going inside. In the summer, this is a great spot to grab a quick bit or sit on a patio, to people watch. There are great restaurants and shops, that you don't want to miss!",4
29,"Reviewed 28 September 2016
","Aberdeen, United Kingdom",good to be in a non traffic area. lots of cafes and shopping. was some street theatre that we enjoyed. changes in early morning for the worse.,4
30,"Reviewed 28 September 2016
","Ottawa, Canada","The street is approx. 2 blocks long with lots of restaurants, bars, and shopping. Lots of old buildings with some different types of architecture. I thinks this place is good to visit in daytime ,lots of gentrifying going on nearby. It's a financial area during the day so it becomes when quiet after 17h.",3
31,"Reviewed 27 September 2016
",,"We were traveling with a dog, so this was something that we could do with her in tow. We rode the CTRAIN into downtown and walked Stephen Ave. Yes, we were limited since we had our dog, but one of us stayed outside with her when the other went into stores. Too cold to eat outside, so we didn't take...",4
32,"Reviewed 27 September 2016
","Derby, United Kingdom","This street is largely pedestrianized with a great collection of shops, restaurants and cafes. It is a really pleasant experience just to walk along the street.",4
33,"Reviewed 26 September 2016
","Santa Fe, New Mexico",I would recommend this. My husband and I enjoyed leisurely walking and enjoying the shops and restaurants.,4
34,"Reviewed 26 September 2016
","Calgary, Canada","A great little stretch of pedestrian & bike only road with gift shops, bars, restaurants and boutiques along the way. A lot of little pubs, chain restaurants and stand alone gives no end of options for a bite to eat and a drink. Close enough for a quick walk to the river and to Scotia Centre as well, we did...",5
35,"Reviewed 25 September 2016
",,"Very close to the Glenbow Museum and Calgary Tower, this might be a good place to visit in the daytime for eating or shopping or in the evenings to party but there is always quite a few strange people hanging around begging for money, drunk, acting weird or all three together. I didn't really enjoy the area.",3
36,"Reviewed 23 September 2016
","Akita, Japan","its the center of the downtown with a lot of happenings, a lot of pubs, shopping centers, a lot of restaurants, sometimes stores at the road. It's fascinating to walk along the street, but at someplace, it can be a bit frightening with drunker.",4
37,"Reviewed 21 September 2016
","Scottsdale, Arizona","We happened to be staying at the Hyatt Regency in downtown Calgary and came upon Stephen Avenue as a lark, we walked out of our hotel and this is right there. A crazy, fabulous street with pubs, bars, restaurants, shops everything you can imagine all in one location. You can spend an entire day here walking up and down. Street...",5
38,"Reviewed 21 September 2016
","Playa Coronado, Panama","First time to downtown Calgary and we took a stroll down Stephen Avenue. There were performers in the street, and an interesting crowd as well as some unique stores.",5
39,"Reviewed 20 September 2016
","Oxford, United Kingdom","Lots of bars and restaurants of good quality, Stephen Avenue is most notable for the public sculptutes that are on the route, or just parallel to it on 6th & 7th.",4
40,"Reviewed 17 September 2016
","Calgary, Canada",We parked at the Telus Centre at the east end of Stephen Avenue at 1st Street Se and mosied our way down to Murietta's on 1st Street Sw.The street just seemed to be awakening at noon as restaurants with patios were getting set for customers who wished to enjoy the remaining dregs of summertime.,4
41,"Reviewed 16 September 2016
","Dunfermline, United Kingdom","We really enjoyed walking along this pedestrian area of Calgary. There are lots of cafes, bars and restaurants and there is a great atmosphere here. The gift shops tended to be cheaper here, too!",4
42,"Reviewed 16 September 2016
","Plymouth, United Kingdom","If you want a nice market type vibe with street entertainment and lots of individual shops with character, then this is the place for you. It is pedestrianised and has loads of quirky little gift shops and also plenty of restaurants etc. It also connects you to the larger malls with chain stores.",4
43,"Reviewed 15 September 2016
","London, United Kingdom","Popular area for restaurants, bars, pubs and shops. Street market feel but definitely the place to lunch if you work nearby. Great there is no cars to worry about and close to the Tower. Also souvenir shops here too. Nothing overly special about it really. But you will know doubt visit here as the centre area is an easy walk...",3
44,"Reviewed 13 September 2016
","Calgary, Canada","Always wonderful people watching, great stores and places to eat all along it. During the day you can amble along taking in the sites. In the summer there is a market every second Tuesday - great fun! Live music all summer long and if you want that Stampede feeling - for free... walk down Stephen Ave during the Stampede! Yahoo!",5
45,"Reviewed 13 September 2016
",,Loved walking this Avenue. So many different sites to see. The life this street has just speaks wonders. Looking forward to return to walk it again.,5
46,"Reviewed 9 September 2016
",,"This avenue is the location for numerous events during the year and is the home of many enjoyable bars, street entertainment, restaurants and cafés. I was last there with friends just earlier this week, but it would not be unusual for me to go ten times or more in a year. You will find good food, in varying degrees of...",4
47,"Reviewed 8 September 2016
","Montreal, Quebec","Really cute shops and on a nice day beautiful to just walk about. Lots of stores and restaurants, some high end shops too. The street is closed off which is nice.",5
48,"Reviewed 8 September 2016
","Cheltenham, United Kingdom","All here; restaurants, bars, tourist shops and access to the malls. A great pedestrian spot which is always busy in the evening",4
49,"Reviewed 5 September 2016
",Wye,"We stopped in Calgary after our flight and had a lovely lunch here listening to live music, sadly only played for an hour.",3
50,"Reviewed 5 September 2016
",,Nice place to walk and some events happening there. I was there on the Philippine's Festival.Just enjoy watching Downtown with lots of restaurants.,4
51,"Reviewed 3 September 2016
","Tuscaloosa, Alabama","A busy conference left little time for relaxation on my recent trip to Calgary. Stephen Avenue Walk, however, provided a decent venue for a bit of de-stressing early morning, mid-day, or evening. As a single female traveler, I felt safe. As a shopper, I felt amused. As a lover-of-food, I felt satisfied with the options (ranged from food-court to cuisine)....",4
52,"Reviewed 29 August 2016
","Fort Lauderdale, Florida","great ambiance along this street...plenty of eateries with terraces, bars, stores, a giant mall, shops, lots of tourists mixing with localsgreat animation, live music, you can spend the whole evening (or day) without getting bored.",5
53,"Reviewed 29 August 2016
",,This is a very nice area of calagary. There are many restaurants along this walk to choose from when looking for a bite to eat. There are also many store to shop in as well. Very close to the Fairmont hotel.,4
54,"Reviewed 29 August 2016
","Phoenix, Arizona",great place to get out and walk around when the weather is nice. Tons of shopping and dining. Pretty much felt like the heart of downtown.,4
55,"Reviewed 27 August 2016
","Qualicum Beach, Canada","This is essentially a shopping street, but it is a people street too. All along the several blocks going through downtown, there are interesting stores and the standard fare of any shopping centre in Canada. But here, there are plenty of places to sit, music to listen to, small change hopefuls and buskers.There are food trucks and public art. I...",3
56,"Reviewed 26 August 2016
","Adelaide, Australia","A very welcoming Avenue walk, Lots of places to sit and enjoy the views. Lots of market style shops along the way. Leads up to the main shopping center in city center.",5
57,"Reviewed 26 August 2016
","Winnipeg, Canada","The main appeal here is the beautiful stretch of preserved historic buildings in a pedestrian-friendly downtown environment. We went on a Tuesday afternoon and caught some nice vendors in the streets serving delicious ethnic food, vinyl records, trendy clothes and more. Most actual shops are higher-end but it's a cheap attraction if you're just staying on the walk outside.Make...",4
58,"Reviewed 24 August 2016
","North Bay, Canada",There was a big screen TV set up on Stephen Ave and lots of lawn chairs to lounge in and watch the Olympics. It is a good street to stroll along without the worry of traffic. Very friendly people all along the way.,5
59,"Reviewed 22 August 2016
","March, United Kingdom","Stayed in Calgary when we was on holiday and its well worth a visit to Stephen Avenue, great place for shopping, bars and restaurants.",5
60,"Reviewed 22 August 2016
","Corby, United Kingdom","The flags the flowers the people, loads going on good restaurants good shops. We found a good shopping mall in downtown Calgary but Stephens Avenue walk is a must to experience the atmosphere",4
61,"Reviewed 21 August 2016
","Calgary, Alberta, Canada","Stephen Avenue can be a wonderful summer stroll with entertainers, special events and great restaurants that makes for a memorable weekend experience. Its part of downtown Calgary life, so you tend to overlook its charm. A recent Sunday experience corrected that. Amazing flowers, the Olympics on the big screen, people having drinks and snacks on the patios - all contributed...",4
62,"Reviewed 17 August 2016
",,"amazing walking area , wonderful for summer downtown walk with lot of bars and malls , perfect for families and singles and even couples",5
63,"Reviewed 16 August 2016
","St. George, Utah","If you're here during the Calgary Stampede, this is one of the places where you can get your fill of FREE pancakes. But, typically you'll find it filled with vendors and buskers there for your entertainment and shopping pleasure. A reminder of Florida Avenue in Buenos Aires and Las Ramblas in Barcelona.",5
64,"Reviewed 16 August 2016
",,Not the most popping area in Calgary to go out but it offers a nice variation of places to spend your downtown visit.,4
65,"Reviewed 15 August 2016
",,"Lived in Calgary many years ago when you could actually drive, walk on 8th Ave.It was good at that time but it is great now. Just to walk up and down the street and enjoy",5
66,"Reviewed 15 August 2016
",,"Great walk thru downtown, lots of shops and restaurants, banks etc and great ""smokies"" along the walk way. Much more interesting than the other avenues in dt calgary - especially on a nice sunny day",4
67,"Reviewed 14 August 2016
","Calgary, Canada","A lot goes on at the mall at lunch time. If weather permits the outside cafes are great to people watch. There is entertainment on every block,bands,mimes,musicians,and much more. If nothing else you can watch all the tattoos everyone seems to be sporting these days trot bye.",5
68,"Reviewed 14 August 2016
","Palm Desert, California","Lots of restaurants, street was narrow so not much traffic. Shopping, food, drinks. All here in a great atmosphere.",5
69,"Reviewed 14 August 2016
","Honolulu, Hawaii","We visited during the week about lunch time when people would be strolling along. Calgary caught us by surprise, as we did not expect there to be anything charming about the city. We loved the old world feel of the inter-city mixed with modern architecture backdrop. Lots of flowers, cafes, small pubs, and a vibrant feel. The surrounding bike paths,...",5
70,"Reviewed 13 August 2016
","Fernandina Beach, FL",A variety of stores to fit any budget....from expensive fashion to the dollar store. Stroll down the street or explore the 3 level enclosed mall. Only negative was the rooftop gardens were closed with some construction and not accessible.,4
71,"Reviewed 11 August 2016
","Regina, Canada","It was very busy on Friday and Saturday. Loved the pubs and restaurants with outside terraces. Lots of shopping adjacent to it. The live entertainment, food trucks and market booths made it really nice for those of us who are not from places that have this.Even got to watch a Hari Krishna parade. Very colorful and unique-like a mini...",4
72,"Reviewed 10 August 2016
","Calgary, Canada",A well maintained pedestrian mall with storefront access to both malls and individual businesses. Limited vehicle traffic permitted after 6pm.,3
73,"Reviewed 10 August 2016
","Runcorn, United Kingdom","Visited on Sunday afternoon 4:00ish it was quite quiet, bars open but not much else. Went back later to eat more people about but not the buzz we were expecting.",4
74,"Reviewed 9 August 2016
",Calgary,It's a nice walk during lunch as the patios are full and street vendors abound. There's always some live entertainment which is nice. Food trucks are decent and they actually have some vendors offering treasures you want. Overall it's not a dull walk but I can see it getting boring fast if you go too often,4
75,"Reviewed 8 August 2016
",,"Love walking from one end to the other. Start at the Olympic Plaza / City Hall (east end). Or down by the Bankers Hall (west end). Day time or night great walk surrounded by, great restaurants / bars and shopping.",4
76,"Reviewed 5 August 2016
",CA,"Stephen Ave. Walk is a pedestrian only mall with a few hotels, tourist shops, and numerous restaurants and bars. There are some nice older sandstone buildings along parts of the street although some of the newer buildings are very out of place.The Walk seems as though it would be great way to spend week-end afternoons and appears to be...",4
77,"Reviewed 4 August 2016
","Calgary, Canada","As downtown pedestrian malls go, Stephen Avenue is pretty run of the mill. Rope square at the far east end is great for events or eating lunch by the fountain, but the stretch from Macleod Trail to Centre street is pretty devoid of storefronts and other diversions. From Centre St. to 1st St. SW there are some shops and good...",3
78,"Reviewed 3 August 2016
",,"This is where to eat, drink, play, shop and people watch all in one place. It's also surrounded by meeting spots, parkettes, connection to the skyway as well as the place to take in all of Calgary's culture/history and some amazing exhibits at the museum. The street is shut down from traffic during the day and is lively with pub's...",5
79,"Reviewed 2 August 2016
","Lake Havasu City, Arizona",I loved walking around this area. Nice weather and no stress walking around. Plenty to eat and drink.,5
80,"Reviewed 1 August 2016
","Houston, Texas","On our last day in Calgary we decided to take a walk downtown and Stephen Ave was recommended. First the traffic downtown is miserable; between the construction on every turn and the closed off streets it was quite hard to navigate. We finally got there and were somewhat disappointed--mostly tourist shops or standard fare, high-end clothiers. There was the big...",3
81,"Reviewed 28 July 2016
",Philippines,This vibrant street in downtown Calgary is lined with shops and restaurants. It is a pedestrian-only street during daytime so anyone can walk freely and leisurely. Great views from the elevated walkways that connect the buildings on opposite sides of the street.,4
82,"Reviewed 28 July 2016
",,"A walk down Stephens Avenue was very beautiful. However if you are traveling with children under 21 there is only one restaurant that will allow kids under 21, Milestones which was great and kid friendly",3
83,"Reviewed 27 July 2016
",,"I loved walking down Stephen Ave. Not only are their several fantastic restaurants, bars, and pubs, but the shopping is also easily accessible with lots of variety. I loved how clean it was and I will definitely go back again.",5
84,"Reviewed 26 July 2016
","Kuala Lumpur, Malaysia","When the sun is out, it is a great place to walk. Many shops to take a look at, and places to eat and drink. Core Shopping Mall is here too",4
85,"Reviewed 26 July 2016
",canada,"Summer is best, for this walk. There is always something going on here. Let your heart lead you... some lovely artisan moments with music and craft. Also political walks. Food options and people watching. If you are used to the public squares of Europe for people watching, this is as close as you get in Calgary.",4
86,"Reviewed 26 July 2016
",,"Calgary is a city with many types of people. You will see all of them on Stephen Avenue! Don't be scared of the beardo busker, or the slightly shady bottle pickers - everyone enjoys the atmosphere here and no one wants spoil it by making you uncomfortable. Embrace the craziness of this area and you will find it invigorating to...",4
87,"Reviewed 25 July 2016
",,This was only a short walk from our hotel and gave us the opportunity for shopping and for dining. The adjacent street has the free tram system so great for tired legs.,4
88,"Reviewed 24 July 2016
",Phoenix,I really enjoy visiting different cities and always like dedicated pedestrian areas. I found this one to be so-so as it was very commercial. We happened to be there just prior to Stampede and there were many vendors selling cowboy hats and the like. It was fun to see all the business people and tourists in their western wear. The...,3
89,"Reviewed 23 July 2016
","Edinburgh, United Kingdom",The atmosphere along this street both during the day and evening during the 'Stampede' is amazing no matter which bar/restaurant we decided to visit. The street acts on show were brilliant. Loved it.,4
90,"Reviewed 23 July 2016
","Oakmont, Pennsylvania","Stephen Avenue Walk occupies three or four blocks of 8th Avenue in downtown Calgary. I was there during Stampede week, so most places (and workers and pedestrians) were decked out in a western theme. It reminded me of Broadway in Nashville. There are lots of restaurants with outdoor seating, street entertainment and shops. It is apparently closed to traffic at...",5
91,"Reviewed 23 July 2016
",,"Was a nice walk but there were very few trees like in other pictures,sign said they were replacing them. It was a Sat also and lots of the shops weren't open either",3
92,"Reviewed 23 July 2016
",Eastern Ontario,"Great area to walk around. Lots to see and hear...music, bands, people everywhere! Great place to eat.",4
93,"Reviewed 20 July 2016
","Hanover, New Hampshire",A pedestrian walk with lots of restaurants and no car trafficin parts until 6pm. It definitely caters to tourists being near the Calgary Tower. Many stores & souvenir shops here,4
94,"Reviewed 20 July 2016
","Hinckley, Ohio","Every big vibrant city has one of these promenades, and this one is in the center of Calgary. Shops, bars, restaurants, street performers and musicians, and quick access to the Calgary Tower.",4
95,"Reviewed 20 July 2016
","Weston-super-Mare, United Kingdom",The best street in Calgary. Most of the 'old' buildings in Calgary (it's a young city) are located on this street and it makes for an enjoyable walk. It's full of fun places to eat and drink - we stopped at the James Joyce for a drink outside. Plus it has the best shop in Calgary - Lammles for your...,5
96,"Reviewed 19 July 2016
","Dubai, United Arab Emirates",A good place to relax and walk and spend time with your loved one. Grab a bite to eat or something to drink and just enjoy the walk.,4
97,"Reviewed 18 July 2016
","Carbonear, Canada",We love to stroll down this Avenue and leisurely walk with a coffee and view all the different sights and sounds .Recommendfor anyone visiting or living in Calgary.,5
98,"Reviewed 18 July 2016
",New York City,Stephen Avenue is lined with shops and street vendors and is a nice stroll. During the Stampede you will find many tables out selling cowboy hats and other western themed items.,4
99,"Reviewed 18 July 2016
","Tuckerton, New Jersey","There are so many restaurants and night spots to choose from. It's great to walk along the street, sit for a drink outside and people-watch.",5
100,"Reviewed 17 July 2016
",USA,Take this walk and have a historic folder in hand to find all the historic properties. There is much shopping and eating and drinking in the area.,4
101,"Reviewed 17 July 2016
","Northumberland, UK",8th Avenue SW has lots of restaurants and bars and lots of interesting shops. We found lots of places to eat and drink and a great cowboy boot shop.,4
102,"Reviewed 14 July 2016
",Orlando,"Great place to shop, dine and listen to live concert performances- something for everyone- wide variety of dining choices!",4
103,"Reviewed 14 July 2016
",Pamiruru,"We enjoyed our trip to Calgary and spent a day exploring around the Stephen Avenue Walk. There's so much to see. We had lunch in a downtown cafe, walked through all sorts of shops, went to a museum which took several hours, went to an indoor garden on the 4th floor of a building and enjoyed a concert.",5
104,"Reviewed 14 July 2016
",Vancouver,"This was a fun stroll thru an older section of downtown buildings. We took about 1 1/2 hours total for just the walk. We ate lunch at Barons &Banks, a really cool bank converted bldg. Very similar to the one in Victoria,BC. Great ambiance and the food was excellent. Stephan Ave walk is also close to the Calgary tower and...",4
105,"Reviewed 13 July 2016
","Calgary, Alberta, Canada","Bearing such names as Holt Renfrew, Stephens avenue has a wide range of shopping, mainly mid to high range. There is a Winners as well where some bargains can be found for the lucky shopper.",4
106,"Reviewed 13 July 2016
","Calgary, Canada",Start your stroll at city hall and work your way through Olympic Plaza and on down over the cobblestones of the pedestrian only walkway. This street is lines with shopping malls and restaurants and bars. It's a great place to mosey around for the day. If it's raining use the Plus 15 system of skywalks to stay indoors.,5
107,"Reviewed 13 July 2016
","High River, Canada","I parked at the Telus Convention Center, there are many restaurants, stores & street Buskers that were playing music, the energy of business people on the move, I love it... Its Calgary its home!!",4
108,"Reviewed 10 July 2016
",,Lots of shops and restaurants. There was a man picking up cigarette butts and garbage people had left behind at a bench I sat at.,5
109,"Reviewed 10 July 2016
","Stamford, United Kingdom",Lots of shops and places to eat with alfresco dining you really will be spoilt for choice. A beautiful park at city hall end with lots going on in the summer.Lovely atmosphere real hub of the city. Easy to find and access.,4
110,"Reviewed 10 July 2016
","Reading, United Kingdom","Walkway pedestrianized at certain times of the day. See the cowboy shops, souvenir shops, Dollarama and bars. We went when it was Canada day so the whole place was alive, bustling and very busy.",3
111,"Reviewed 9 July 2016
","Mississauga, Canada","Have walked it numerous time before and during Stampede Week. It is a must do when in Calgary. Walking down the middle of the street with vendors on one side and all the shops with tables of one thing or another. Great shopping, eating, drinking, and people watching. If you just walk the street, it will take less than 45...",5
112,"Reviewed 6 July 2016
","Vancouver, Canada",This is just a few blocks long but the architecture is beautiful. My neck got sore from looking up at the old banks and hotels from the 1900s. Good shopping and people watching and car free.,4
113,"Reviewed 1 July 2016
",Vancouver,"Stephen Avenue is a great pedestrian mall (most of the time - some vehicles have limited access). Farmers market every second Tuesday. Lots of patio seating for all the restaurants, many benches for relaxing and people watching.",5
114,"Reviewed 30 June 2016
","Saint John, Canada","Nice flower baskets adorn some of the pole hangars along this street. There are nice shops all the way along like Winners and Cowboy cloths etc. Lots of food places, my favourite Falafel King. There would be good steaks to be had as well and nice Vietnamese places too. Even a cooking school with food for sale.There were musicians...",5
115,"Reviewed 30 June 2016
","Calgary, Canada","Located in Downtown Calgary, in between of the buildings and the mall. This place gets full during Stampede parade and employees' lunch break.",3
116,"Reviewed 30 June 2016
","Pittsburgh, Pennsylvania","This is a wonderful pedestrian shopping and dining area in downtown Calgary. Lots of interesting shops and watering holes, street vendors and entertainments. Check out the free City Parks Devonian Gardens in the Core Mall. One of a kind beautiful indoor space to walk around or just sit and relax.",4
117,"Reviewed 30 June 2016
","Mississauga, Canada","Lots of people walking around especially when the weather is nice. A walk with shops, restaurants, live music, local vendors etc. It is a good place to spend an afternoon and enjoy. No cars allowed from 600am to 600pm.",4
118,"Reviewed 27 June 2016
",Calgary,"I was riding my bike the other day and thought I would cruise down Stephen Avenue..well that was not the brightest idea..it was wall to wall people ..outdoor market, music and food trucks..not at all easy to even walk with a bike through the throng however sure fun for those with time to amble through the area",4
119,"Reviewed 27 June 2016
","Stokesdale, North Carolina",our first night in town we stayed right next to Stephen Ave. How nice it was for us to just walk outside out hotel and walk this street and have a huge selection of places to eat or enjoy a cocktail.,5
120,"Reviewed 25 June 2016
","Milwaukee, Wisconsin","We walked the mall and then out on the street. We caught the tail end of a dance troupe. They were really good. Took some pictures with the Famous Five and walked to the capitol building. Lots of shops along the way, vendors selling all sorts of wares, people walking to and fro, etc. Pleasant activity when the weather is...",4
121,"Reviewed 24 June 2016
",Fmm,"This is the place when in Calgary downtown to spend a very leisurely afternoon and then evening of great food, entertainment and some theatre.",5
122,"Reviewed 24 June 2016
","Calgary, Canada","The architecture is gorgeous, there are always interesting personalities and it houses some great eats. I love coming downtown and walking along Stephen Avenue, just to take in the atmosphere.",4
123,"Reviewed 23 June 2016
","Sheffield, United Kingdom",Nice pleasant pedestrianised area with plenty of shops and bars along its length the main shopping street in Calgary. About 10 minutes from our hotel and easily accessible to all. Good range of shops with some unique selling points,4
124,"Reviewed 22 June 2016
","Calgary, Canada","Most recently we visited Stephen Avenue Walk on a date to Saltlik. We purposely parked a few blocks away to enjoy the atmosphere and see what's new on Stephen Ave! Definitely up there as a great walk in Calgary, especially if you love the Beltline!",5
125,"Reviewed 22 June 2016
","New Orleans, Louisiana",Stephen Avenue Mall is centrally located and was a nice walk from out hotel the Westin.Most of it closed to vehicle traffic and was a pleasant walk throughout the mall with lots of shop and dining. Another place to visit while at the mall is the beautiful tranquil indoors Devonian Gardens.,4
126,"Reviewed 21 June 2016
","Fort Lauderdale, Florida",We walked there from the International Hotel and really enjoyed all the restaurant and bar choices. Lots to choose from and lots of fun.,4
127,"Reviewed 21 June 2016
","Corpus Christi, Texas","We were staying in Le Germain Hotel right there, so why not walk down around. Glad we did, but I would not recommend going out of your way to get here. Looks like parking might be an issue, but wasn't since we were staying in hotel.",3
128,"Reviewed 17 June 2016
","Melbourne, Australia","This was quite interesting and another great walk. Lots of shops places to eat and easy for the older age group to walk.Took lots of pics, worth doing if you visit Calgary.Kristine de la Hunty",4
129,"Reviewed 15 June 2016
","Mississauga, Canada",Just okay. It's nice but really not that grand. Calgary itself is just okay. Nothing spectators and this was the same. Not coming back.,3
130,"Reviewed 14 June 2016
",,"Very enjoyable walk on a nice day. Some nice shops, eateries and great people. I highly recommend. I was downtown for 3 days and walked each day finding new spots for lunch and cocktails.",5
131,"Reviewed 12 June 2016
","Toronto, Canada","Walked through this area a couple of times on a recent visit to Calgary. Not to be missed, lots of restaurants, patios and shops, highly recommended.",5
132,"Reviewed 11 June 2016
","Houston, Texas","Stephen Avenue is a pedestrian area in the heart of Calgary. Many choices for restaurants and outdoor cafes, as well as shopping. It is a very busy area on weekend evenings, but a fun place to walk and enjoy",5
133,"Reviewed 10 June 2016
","London, United Kingdom","Stephen Avenue Walk is the main street for pedestrians through the city centre. At one end was Olympic Park.On either side of the avenue are a number of restaurants, cafes and some shops. I was a little disappointed with the number of shops. Most of then were restaurants.Worth a stroll but i wouldn't make a special effort to...",3
134,"Reviewed 8 June 2016
","Kitchener, Canada",enjoyed a nice stroll through the city. was a beautiful day so that helped for sure. busy but relaxing,4
135,"Reviewed 6 June 2016
","Sydney, Australia","We enjoyed walking along Stephen Avenue Walk to get a feel of the city. Stephen Avenue is a major pedestrian mall in downtown & has many interesting historical building, shops , cafes & a small street market. The street was named after George Stephen, the first president of the Canadian Pacific Railway.The mall was empty the day we visited...",4
