,0,1,2,3
23,"Reviewed 25 September 2016
","Edmonton, Canada","We managed to catch the last show of the season for Anne of Green Gables, the Musical. The theatre was comfortable and had good sound and sight lines.",5
24,"Reviewed 24 September 2016
","Lagos, Portugal","Under construction sadly to say. The art itself was unusual. Gift shop very goo, nice selection of artisans.Starting at 11:00 you can hear and watch a short film on how the founding of Canada came to be. I found film well done.",4
25,"Reviewed 21 September 2016
",toronto,"The Anne of Green Gables musical is absolutely fantastic. This was the highlight of our trip. It's extremely well done, made our whole family laugh and cry and I am SO glad we did this. We had read the book but I think even if you hadn't, it would still be excellent. Fantastic job.",5
26,"Reviewed 18 September 2016
","Zeeland, MI",We were able to visit the Confederation Centre of the Arts for a short stop. It was a rainy Sunday morning and not everything was opened. Beautiful building with pieces of art. We saw the lobby area of the theater. Wish we had been able to see a production.,5
27,"Reviewed 18 September 2016
","Saint John, Canada",Mama Mia was excellent. We had great seats and the play was extremely well done. We also went to Glenda's Kitchen which was like a kitchen party with chowder being made too. It was fun and entertaining,5
28,"Reviewed 15 September 2016
",Upper Sackville,this was one of the best shows we have seen at confederation centre in a long time we try to go over once a year to see some thing there and this was the bestn,5
29,"Reviewed 15 September 2016
","Winnipeg, Canada","In a visit to Prince Edward Island, it was a prerequisite to visit the Confederation Centre of the Arts theatre where the Anne of Green Gables musical was playing. In the lobby, I saw a display that finally answered a great deal of questions, especially about the fascination that Japanese people had for Anne.The exhibition focused on a time...",5
30,"Reviewed 13 September 2016
","Barrie, Canada","Lucky enough to secure seats for the last production of the season, Aug 27/16, 7:30 pm, Anne of Green Gables The Musical. Had issues with selecting seats online, called the box office and things went very smoothly from there, Very friendly and helpful staff. Tickets emailed versus pickup at will call (additional fee applicable).Confederation Centre of the Arts located...",5
31,"Reviewed 13 September 2016
","Prince Edward Island, Canada",Beautiful theatre. Nice renovations in recent past. Bigger and more comfortable seats.We had perfect seats for the showGreat show!!! We all Loved itWe even enjoyed a glass of wine during the show,5
32,"Reviewed 12 September 2016
","Vancouver Island, Canada","Loved walking around the centre, and of course enjoyed the beautiful theatre's excellent production of Anne of Green Gables -- a PEI tradition! Also loved that there was an art gallery, library, and restaurant. They are housing the temporary exhibit from Province House while that building is being renovated, so overall the place gives you lots of opportunities for Charlottetown...",5
33,"Reviewed 11 September 2016
","Dallas, Texas","We greatly enjoyed seeing the musical version of Anne of Green Gables here. I've long been a fan of the books and movie version, so I was very excited to see this show. The cast was great and the show was very energetic. The theatre is on the smaller side, so there really isn't a bad seat to be had....",5
34,"Reviewed 10 September 2016
","Mukilteo, Washington","Have an extra hour and enjoy museums? A nice place to spend an hour or two, especially if it is a rainy afternoon.",4
35,"Reviewed 7 September 2016
","Cap-Pele, Canada",What can I say Mama Mia performance was out of this world. I went with four women and my wife. Truly a night to cherish especially if your an Abba fan.Never once were we disappointed in any performance. We go once or twice a summer the centre is made for performances the acoustic is wow.Only issue is you...,5
36,"Reviewed 7 September 2016
","Halifax, Canada",This is a a wonderful building that Honors Canada. This spot caters to the Arts. There is also a library and restaurant. It is a great place to hang out and people watch.,5
37,"Reviewed 7 September 2016
","Peterborough, Canada","You can never see this show too many times. The cast is so energetic!! The sets creative, and the story...just as I remembered! The Centre is accessible, without a bad seat in the house. Tickets are easy to procure: on-line, box office, telephone. Movement in and out of the theatre is smooth and efficient. Ticket prices are reasonable for the...",5
38,"Reviewed 5 September 2016
",Hantsport,"Wonderful experience. Professional theatre in a lovely facility. The ease of ordering tickets, box office pick up and seating were all a positive experience. We can't wait til next year to see what is playing!",5
39,"Reviewed 5 September 2016
",Fal,This was by far the best musical show we have ever seen. Every part of the show was perfect and the performers were totally awesome! The theater was very comfortable and easy access. We truly enjoyed it.,5
40,"Reviewed 4 September 2016
",,"Tremendous show by a professional troupe. Everything about the experience was great. Theater is comfortable, and I think any seat would be fine. The performers were really enjoying them selves, making it doubly so for the audience.",5
41,"Reviewed 2 September 2016
","Antigonish, Canada","We had a wonderful evening at the Homburg Theater at Confederation center. Great views, big comfy seats, awesome sets, sound and lights as good as Broadway!!!The actors/singers did a great job with nonstop singing, comedy and even a few sad spots!! The live music was so good I thought it was recorded!!!!",5
42,"Reviewed 1 September 2016
","Montague, Prince Edward Island","Once again, this live theatre has pulled off a great show....costumes and music was out of this world. Story and characters were fabulous. I would go back to see this show again! We had great seats, easy accessable.",5
43,"Reviewed 1 September 2016
","San Francisco, California","Prince Edward Island is a small island but has an outstanding center for the arts with everything from an impressive large theatre and a smaller theatre for other venues, a gift shop featuring some work by local artists, an art gallery, and Mavor's restaurant - all under one roof.",4
44,"Reviewed 31 August 2016
","Kirkland, Quebec, Canada","We love theater and are blessed that our teenage kids enjoy it as well. So we booked Anne of Green Gables and Mama Mia.Anne of Green Gables was outstanding! A true piece of Canadiana and this cast was absolutely wonderful. My wife knew the story, but the kids and I didn't. This is the way to experience the story....",5
45,"Reviewed 30 August 2016
","Dover, New Hampshire","I went to see the Anne of Green Gables Musical. I didn't go on purpose, but as part of a group trip. I didn't like the musical because it was corny. The music was canned, even though they had a person standing in the orchestra pit pretending like he was conducting music. There were no musicians in the pit, which...",1
46,"Reviewed 29 August 2016
","Philadelphia, Pennsylvania",Saw Anne of Green Gables here. The seats were huge with lots of leg room. Very comfortable. The staff was kind and happy to answer questions. It's worth a visit to see the displays even if you don't see a show.,5
47,"Reviewed 29 August 2016
","New Brunswick, Canada","This musical is so good I would recommend it ti everyone. The players in this musical are very talented.the decor , the musicwas wonderful.the theater was spacious and very comfortable. We also had lunch at a small pub style restaurant the fish bone that was situated. Walking distance from the confederation center.To get to PEI we went with PT Tours...",5
48,"Reviewed 29 August 2016
",Nova Scotia,"The set, the costumes and the overwhelmingly talented cast make this musical production absolutely amazing to see. I truly didn't want it to end and have highly recommended it to many people. The show we attended was completely sold out.It is a PEI Summer Hit not to be missed for sure!Loved it ~Loved It~ Loved it!!!",5
49,"Reviewed 29 August 2016
","Ely, United Kingdom",What a wonderful experience. A friend and I went to see Momma Mia at the Confederation center in Charlottetown PEI. It was fantastic. I cannot rant and rave enough at what a wonderful job these young actors did. The play will be over Sept. 3rd so if you get a chance to go. GO! You will enjoy it. The entire...,5
50,"Reviewed 28 August 2016
","Kingston, Canada","We were not in town long enough to take in a play, but we stopped by anyway and enjoyed the art gallery. We liked the portraits.",4
51,"Reviewed 28 August 2016
",malaysia,"I am not a fan of musicals and never read the books, but booked this for the three teenagers. I was pleasantly surprised. The seats were comfortable, booking were easy, the production was very good - great props, music, choreography, costumes etc. We had a great evening out as a family, even sheds some tears when Matthew died.....",4
52,"Reviewed 26 August 2016
",Calgary,"Beauty is in the eye of the beholder, so maybe we had some sand in our eyes but we were unimpressed by the large exhibit of abstract works on the second floor by Loren Mackenzie (sp?). We preferred the exhibit of portraits on the main floor. There was an interesting series of exhibits featuring a man-cougar and a man-bison. Some...",3
53,"Reviewed 26 August 2016
","Ottawa, Canada",We had a good time at the museum. We watched a movie about confederation and looked around. The staff was friendly and helpful.,4
54,"Reviewed 26 August 2016
",Halifax,"We attended a performance of Mama Mia at the Homberg Theater. The show was terrific! The show was sold out and not much wonder! Professional, entertaining, great music and loved by all ages! highly recommend it!",5
55,"Reviewed 26 August 2016
",Halifax,"Fabulous show! The sets were very well done. Great cast, orchestra and stage crew. Thoroughly enjoyed this show and would highly recommend it",5
56,"Reviewed 26 August 2016
",maritimes,Absolutely one of the best I have seen...including New York and Las Vegas shows...it is simply amazing...loved it...would return again without a doubt :)),5
57,"Reviewed 25 August 2016
","New York City, New York","Saw ""Anne of Green Gables, the Musical"" (which seemed particularly appropriate while visiting PEI). Was able to get same-day tickets and an excellent seat. The theater is tiered, which means there is not a bad seat in the house. Staff was helpful and pleasant. There was surprisingly good talent on the stage. Truly a good evening of musical theater.",5
58,"Reviewed 24 August 2016
",Vancouver,Voice of Canada was performing at 12pm. There was also the show of confederation right after that around 1pm right across from it.,5
59,"Reviewed 24 August 2016
","Toronto, Canada","A wonderful evening of song, dance and staging - accompanied by a live orchestra. We booked on-line, and that method of booking was easy to use. We also found that street parking in the vicinity of the theatre was free during evenings and weekends - a bonus for those of us used to big city parking.",5
60,"Reviewed 24 August 2016
","Ontario, Canada",The Confederation Centre of the Arts is a neat surprise when visiting Charlottetown. The exhibits and staff were both inviting.,4
61,"Reviewed 24 August 2016
","Ocean City, Md",Surprised to see something so professional in such a small area. We went for a musical and enjoyed the show. My only complaint is I had to get a more expensive seat because they said the other seats a couple rows back were sold out. I looked back several times during the show and never saw anyone in those rows...,5
62,"Reviewed 23 August 2016
","Ottawa, Canada",My wife and I visited Charlottetown in July and saw Mama Mia.We had excellent seats for a wonderful show.Great location that we could walk to from the B & B (Shipwright Inn) that we were staying at.,4
63,"Reviewed 22 August 2016
","Abbotsford, Canada","Our primary reason for visiting the Confederation Centre of the Arts was to see the exhibit detailing the history around the events of 1864. Pretty disappointing. We then visited the art gallery, which was fine.",3
64,"Reviewed 22 August 2016
","Toronto, Canada",Stay away if disabled. Stay away from pei until they treat us as equals. If not accessable mandatory discount .,1
65,"Reviewed 22 August 2016
","Charlottetown, Canada","Anyone who loves Abba music will love this performance. Costumes and singing were wonderful......good fun. Anne of Green Gables, the musical is also running this year and it is always a great show.",4
66,"Reviewed 22 August 2016
","Sydney, Canada","My wife and I attended the Mamma Mia show at the Confederation Centre of the Arts on August 5. The Homburg Theatre, the setting for Mamma Mia, is a very modern theatre with great sight lines and perfect sound. The seats are comfortable and spacious. The show itself is great fun. While not really my ""cup of tea"" musically (I'm...",5
67,"Reviewed 22 August 2016
","Charlottetown, Canada",My sister-in-law was visiting from Ontario so we got tickets to see Momma Mia - it was fantastic! There are no bad seats in the Centre! We heard people behind us saying they saw Momma Mia on Broadway and it was better here. So awesome to have this kind of venue right here in Charlottetown.,5
68,"Reviewed 22 August 2016
",Prince Edward Island,"First, let me say that Mama Mia was thoroughly enjoyable and if you've seen it before in a stage play or movie or wherever, see it again; you'll still love it. But second, do NOT choose the first or second row of the centre balcony. The second row of that balcony contained, to my mind, the best seats in the...",4
69,"Reviewed 22 August 2016
","Bradenton, Florida",We saw Mama Mia there and it was not only a great theater group the theater was wonderful. If you sit in row AA is only about 6 rows from the stage and you have a lot more leg room.,5
70,"Reviewed 22 August 2016
",Toronto,"Booked tickets months ago for the Anne of Green Gables musical. I believe it sells out, so book in advance if possible. The show was spectacular. They followed the main points of the story without being obsessive about details, which kept the show interesting. Amazing performers.The box office was a bit difficult to find initially as we were pressed...",5
71,"Reviewed 22 August 2016
","Miramichi, Canada",A spacious and comfortable theatre. Very good wine also. Excellent theatre venue. Interesting gift shop.,5
72,"Reviewed 21 August 2016
",Kitchener Ontario,LOVED the young theatre production. It is FREE and is utterly fantastic. We see it every year we come to PEI and would highly recommend to anyone.,5
73,"Reviewed 21 August 2016
","Montgomery, Alabama","There's not much I can say that others haven't already said, but I'll add to the chorus and say this musical will delight you! I laughed, I cried (most of the theatre did, including my husband) and walked away feeling good afterwards. If you're a fan of the story, this is a must-see show.",5
74,"Reviewed 21 August 2016
","Fredericton, Canada","My sister and husband were visiting from Alberta and the four of us absolutely loved the production of ""Mamma Mia."" I have seen several stage versions of this, including the one in Toronto, but the one at the Confederation Centre of the Arts was by far the best. At times I missed the dialogue because I was laughing so hard....",5
75,"Reviewed 21 August 2016
",Halifax Nova scotia,"Went to the theatre to see Mama Mia, it was a lovely play, had a great time. The lay out of the theatre was well done, no bad seats. Looking forward to another play as good as this one.",5
76,"Reviewed 20 August 2016
",,We were not able to be there to watch Anne but watched Anne and Gilbert stage performance and it was fantastic. We visited the CFof Arts and it was lovely - very good atmosphere for theatre.,4
77,"Reviewed 19 August 2016
","Oshawa, Canada","They put on a show about Canada every day outdoors. There is no fee but they accept donations at the end. It was a GREAT show. Funny parts, talented performers, and I was truly impressed. My daughter even loved it, and she's 8. I was concerned it may be too boring for a kid but they made it a great...",4
78,"Reviewed 19 August 2016
","Bristow, Oklahoma, United States",This was such a delightful production! Top notch acting and singing and We loved the story line! We sat in the back and it was perfect! They had concessions and easy to get in and out. Definitely a must see!WE parked on the side streets and plugged a meter. 3 hours for $4,5
79,"Reviewed 18 August 2016
","Edmonton, Canada","The girls know this story better than me - but we all looked forward to a night out and were not disappointed. The venue is top notch - the singers were great and the music was superb. If you can, take the time to go. It's good for families too - but keep in mind it IS a performance.",5
80,"Reviewed 18 August 2016
","McAdam, Canada",Theatre renovations are awesome! So much more comfortable seating. Anne of Green Gables The Musical is outstanding! Love the live orchestra under the stage. Very professional actors involved in this first rate performance!,5
81,"Reviewed 18 August 2016
","Punta Gorda, Florida","With the Province House undergoing renovations, they have put a film about the formation of the Confederation in the main area of the Center. It is about 20 minutes long and it is worth viewing particularly for those not familiar with the formation of the Confederation. This is the place where you can see a variety of performances including Ann...",4
82,"Reviewed 18 August 2016
",,"We went to see the musical Mamma Mia. It was fabulous!! The cast and crew did an outstanding job. I would recommend this to everyone.Our seats were in the right side balcony, and the view and sound was great.",5
83,"Reviewed 18 August 2016
","Truro, Canada","Having lived in the maritimes for 12 years, had always regretted not making the effort to make our way to PEI to see the production which runs every summer... and has for 50 years... the longest running musical in the world. It was AMAZING... Anne herself... that is Ann with an E... gave one of the finest performances I've ever...",5
84,"Reviewed 18 August 2016
",,"Saw Mamma Mia in Toronto years ago so wanted to experience the story again. Not disappointed. In some ways (the music, the humor) this performance was better than Toronto's. The actors playing Sophie and Sam were outstanding. The one song 'Super Trooper' was the only segment that didn't match the quality of the rest of the show. The athleticism of...",3
85,"Reviewed 17 August 2016
",,"Spoon River was a delightfully unique musical play!!!Very well done emphasizing the beauty of life, love and relationships.",4
86,"Reviewed 17 August 2016
","Charlottetown, Canada",A Must See!!Entertaining from the moment it they step on the stage until the final encore!! Some say it was every bit a good as the show they saw on Broadway!The actors were amazing and with so much energy.We have seen many shows at the Confederation Centre but this one is definitely my favourite.If you are...,5
87,"Reviewed 17 August 2016
",,"If you have not go do yourself a favour and you will enjoy it if you like Abba's music it was outstanding, performance was enjoyable and too short, I would of gone the next day.",4
88,"Reviewed 17 August 2016
","Ottawa, Canada","An interesting collection of art, history, and entertainment. Conveniently located at the heart of tourist area and a must see for visitors. You may go to a performance or just walk around",4
89,"Reviewed 16 August 2016
","Edmonton, Canada",We came here to see Anne of Green Gables. It was one of the highlights of our trip. Even the staff running the concessions were friendly. I would go back in a heartbeat.,5
90,"Reviewed 16 August 2016
","Vancouver, Canada","A must see if you travel to Charlottetown. The acting and singing was excellent and lots of children in the audience seemed to really enjoy it as well as the adults. A good night of entertainment for very little money,.",5
91,"Reviewed 16 August 2016
",,Went to see anne of green gables. Very well done. Nice theatre. Nice gift shop. Comfortable easily accessible theatre.,5
92,"Reviewed 16 August 2016
","San Diego, California","We stopped into the center to see the replica of the room where the founders of the Canadian Federation met in 1864 since the actual building where the conference took place is being renovated. After viewing the large table and leather chairs, we sat through a 20 minute video which gave us a good understanding of the founding of Canada...",5
93,"Reviewed 14 August 2016
",,We went to the Confederation Centre of the Arts to see the Anne of Green Gables play. The acting was amazing and we thoroughly enjoyed this heart warming play. We will remember it for years to come.,5
94,"Reviewed 14 August 2016
","Summerside, Canada",A friend visiting PEI and I went to show Mamma Mia at Confed Centre recently. I also saw this production in Las Vegas in 1999. The Venue was great and we both enjoyed the show very much. We sat on main floor second or third row from the back but our view was fine and acoustics are surperb there. I...,4
95,"Reviewed 14 August 2016
","Bridgeton, New Jersey",Went here with friends and the theater is super - nice and clean and comfortable - saw Mama Mia and it too was WONDERFUL,5
96,"Reviewed 13 August 2016
","Topsail Beach, North Carolina","Thoroughly enjoyed the history, the art, the performance of the Young Canadians in the outside amphitheater, and the rousing performance of Mama Mia. what a place. We will be back.",5
97,"Reviewed 13 August 2016
","Miramichi, Canada","Amazing show!! The story, the music, the dancing, the actors!! Top Notch high energy!! everyone was on their feet by the end. And it was not even over yet!!",5
98,"Reviewed 11 August 2016
",,"Wonderful show with an amazingly talented cast, each of whom could act, sing and play an instrument and all really, really well. It is the kind of show you feel that you could see twice and get so much more out of it.",5
99,"Reviewed 11 August 2016
",,This is a wonderful venue and we thoroughly enjoyed the production of Mamma Mia. I purchased our tickets online and picked them up at the box office the day of the show.Staff are friendly and efficient. Highly recommend!,5
100,"Reviewed 10 August 2016
","Port Williams, Canada","We had a wonderful afternoon experience at the fabulous musical Mamma Mia at the Confederation Centre of the Arts! Singing, dancing, acting, set designs, costumes were all superb.",5
101,"Reviewed 10 August 2016
","Charlottetown, Canada","Vacationers should have the Confederation Center on their list of things to see in Charlottetown. It has an art exhibitions and interesting displays. Mavors restaurant offers very good food and they have a nice atrium. A nice place to take a stroll on a rainy day, with an interesting gift shop to stop at. This is where you can see...",5
102,"Reviewed 9 August 2016
",MI,What a charming play! They really captured the essence of the feelings and story line. I was concerned that I wouldn't like it because I loved the original movies so much but it went way beyond my expectations. It was perfectly wonderful!,5
103,"Reviewed 9 August 2016
",,We visited in July Charlottetown the outside of federation center Yong group of people performed little history drama free. I believe they do every day noon time and there is also music show wich is about 11:00am I'm not sure about the time please you can check at visitor's center and also free. i will recommend.,4
104,"Reviewed 9 August 2016
","Toronto, Canada","While visiting the centre, we enjoyed the gallery and got a little tour from the ladies working there. We enjoyed a little movie about the centre and the confederation. They also had a lovely gift shop. The best part though has to be the Young Company 2016 show. Very talented performers and an awesome show.",5
105,"Reviewed 9 August 2016
",,"The 20 minute video about Canada's formation was too cutesy and I did not feel I had a full understanding of the confederation when it was over. We watched the noontime performance of the 2016 Voices of Canada on the history of Canada. The troupe of young people was energetic and upbeat with tributes given to the First Nations, seafarers,...",5
106,"Reviewed 8 August 2016
","Halifax, Canada",Just watched Mama Mia! WOW! Great performance. Have been to the Confederation Centre of the Arts 3 times and I am never disappointed. Very professional.,5
107,"Reviewed 8 August 2016
","Quispamsis, Canada","On the spur of the moment, and with recommendations by our bed and breakfast hosts, we decided to see Mamma Mia. We were able to purchase very comfortable seats and it was a full house. It was a very warm day and the complex welcomed us with its sir conditioning. The box office staff was very courteous and helpful. Brochures...",4
108,"Reviewed 8 August 2016
",River Bourgeois,"I've been to the Confederation of the arts numerous times and each time I go it's like the first time i've been here. I've seen Ballad, Anne of Green Gable 3 times, America Strikes Back and Mama Mia. ALL GREAT SHOWS!!",4
109,"Reviewed 7 August 2016
","Moncton, Canada","The 20 minute presentation about the history of the confederation of Canada was easy to follow and well presented. However, some of the art work was plain weird with movies of people running around with animal heads.",3
110,"Reviewed 7 August 2016
",,"PEI Anne of green gables at Confederation theatre at Charlottetown, Prince Edward Island. August 2 2016.Absolutely the Best .I ve been to Broadway shows and have never seen the Energy excited by this troupe consistently !!throughout the performance .Ok The story is saccrinebut even the men in the audience were tearing up at touching scenes.Good...",5
111,"Reviewed 6 August 2016
","Whitby, Ontario, Canada",Beautiful theater; fantastic play! Great location close to lots of dining options. I would certainly go to another play here again. Worth the trip!,5
112,"Reviewed 5 August 2016
","Lansing, Michigan","It was a great venue for the Anne of Green Gables show. It isn't Broadway, but it has a real charm to it and there are friendly staff, clean rest rooms, and pretty decent gift shop. Anne was a great show, doubtless the pride and joy of PEI.",4
113,"Reviewed 5 August 2016
","Sloansville, New York",We chanced upon this early but did not see the entire performance. Good job by an ethnically diverse group young Canadians celebrating Canada.,5
114,"Reviewed 4 August 2016
","Fall River, Canada","I've seen Momma Mia on Broadway and the Confederation Centre of the Arts ' version is just as wonderful! Outstanding singing , acting, and dancing!! A MUST to see!!",5
115,"Reviewed 4 August 2016
","Montgomery, Alabama","We saw it all at the Confederation Center. There was a 20 minute video about the history of Canada that was informative and just long enough. Then we walked outside for the free presentation by the Young Actors - Wow! These young entertainers were professional and charming, and we all wanted to be Canadian after their show of singing, dancing,...",5
116,"Reviewed 4 August 2016
","Mississauga, Canada",Loved this place! The whole family enjoyed the free show by Young Company at noon. The art gallery is beautiful. So nice to interact with the period actors as they stroll the grounds. We learned a lot about the birth of our nation from the information video to the live show and re-enactments. All other sites are walking distance from...,5
117,"Reviewed 4 August 2016
",,"The shows here can't be beat. So far we have seen Anne of Green Gables back a few years ago and last night we saw Mama Mia. It was fantastic! If you love Abba you must see this show, you will sing all night. We LOVED IT!",5
118,"Reviewed 4 August 2016
","Halifax, Canada",Mamma Mia was great. I just love seeing productions at this theatre. It is a super venue. Much better than the options here in Halifax. Nice wide comfy chairs. Fabulous acoustics. Large lobby for intermissions and right in downtown Charlottetown. All kinds of great dining options available from family restaurants to fine dining to fast food emporiums. All within walking...,5
119,"Reviewed 3 August 2016
","Perth, Australia","A big favourite, we decided to go and see Mamma Mia one evening and it turned out to the be the best ever. The passion, excitement and full-on energy of the cast made it a marvellous experience, we were singing, clapping along and laughing at every turn and the dance routines were some of the best I have ever seen...",5
120,"Reviewed 3 August 2016
",Edmonton,"We were suggest to see the free show outside in the amphitheater on the history of Canada-100 Voices of Canada. It was amazing, informative and entertaining. It is a show about the history of Canada key historic points and what it means to be Canadian. It was great for all ages. The youth actors ask for a donation after. It...",5
121,"Reviewed 1 August 2016
","Toronto, Canada",We decided to go see Mamma Mia because we enjoyed it so much when it was playing in Toronto. Thoroughly enjoyed it although I have to say it was a smidgen better in Toronto. The seats were all fabulous but we sat in the first row in the balcony. Next time I would purchase the orchestra because we could not...,5
122,"Reviewed 31 July 2016
","Vancouver, Canada","When you hear a show has been running for fifty-two years, it can be tempting to be a little critical. It can't be *that* good. But oh, yes it can, and ""Anne of Green Gables - The Musical"" has been playing forever for good reason! The show is heartwarming, fresh, and beautifully designed. The songs are catchy, and the production...",5
123,"Reviewed 31 July 2016
",Toronto&Florida,"I have seen four great productions here so far. Momma Mia and Anne of Green Gables being the most recent this July.Seat and concession prices are impressive.There is a large gift shop in the lobby area that has so much to chose from, appealing to so many tastes; From post cards to clothing.The only disappointment for me...",4
124,"Reviewed 30 July 2016
","Moncton, Canada","Fantastic show! The entire cast were fantastic - they played their parts so well they became the characters! Bravo to each of them, the stage crew, the musicians and of course everyone else involved!We loved it!",5
125,"Reviewed 30 July 2016
","Fredericton, Canada","We had seen the Toronto production but heard such positive things we decided to attend the Charlottetown version. As expected, the music is a lot of fun, the crowd gets into it and overall it is a fun night.The theatre is beautiful with recently upgraded seating and lighting. The set and lighting is excellent. Sound is good. There are...",4
126,"Reviewed 29 July 2016
",NA,"The Art Galley has interesting pieces, both modern and historic, very interestingly displayed. The lady who greeted the visitors was welcoming and knowledgeable. The building itself is very attractive and unusual doing triple duty as an attractive restaurant and a lobby for a theatre as well as an art gallery. Well worth a visit.",5
