,0,1,2,3
102,"Reviewed 4 January 2015
","Adelaide, Australia","Loved the old part of town, lovely homes, and interesting places to visit. Glass shop and workshop worth a visit and great cafe - dancing moose!",5
103,"Reviewed 13 December 2014
",Hong Kong,"A small and beatiful neighborhoodsEven you may not stay in the B&B in old town but definitely you must go there for the famous restaurants, historical buildings and experience the environment in this quiet placeIt also a nice place for aurora viewing",5
104,"Reviewed 2 December 2014
","Edmonton, Canada","I think Old Town is the original site of Yellowknife and has the most ecclectic mix of architecture. Some unique shops and homes to see. Check out the one of a kind shop, Weaver & Devore, a small old fashioned northern/outfitter store. Gallery of the Midnight Sun has northern art, clothing, souvenirs, jewelry, and other things.",5
105,"Reviewed 29 October 2014
","Coffs Harbour, Australia","Old town was worth the walk out of town to kill a few hours in between nightly aurora chasing. Not a lot of attractions but taking in the lakeside aspects was nice. Go up to the lookout for a great view of the surrounds and particularly the rockiness of the terrain, Check out how the Yellowknifers solve putting up a...",4
106,"Reviewed 21 October 2014
",Yellowknife,what ever you are looking for you will find in old town. The people are friendly and really want people to ask questions.,5
107,"Reviewed 15 October 2014
",LETHBRIDGE,"The best things about Old Town are the galleries with northern art, although there are not as many of these as there are in other old towns we have visited. We particularly like the monument as you enter old town and reading about its meaning. Also there was a hardware/general store that was worth going through. What characterizes this old...",3
108,"Reviewed 14 October 2014
","Whitehorse, Yukon","A short walk from downtown (couple km one way) this neighbourhood includes colorful homes, log cabins, some very dramatic apartments and homes on the bedrock overlooking the lake and various businesses as well as public docks.There are several shops (tourist stuff, glass works, carvings, etc) and a few restaurants - definitely worth a stroll - the murals on dumpsters...",3
109,"Reviewed 3 October 2014
",,Definitely eat at Bullocks and have the fish and chips. Out of this world!! It is quite an experience as well. Very rustic but delicious huge plates of food.,5
110,"Reviewed 25 September 2014
","Taipei, Taiwan",Old town is a small town. You can spend a day to come here. Enjoy your food in some cafe and restaurants.also can buy many gift and souvenir with nice price here. If love to eat fish. You also can buy white fish with a cheap price in the port. Enjoy it.,4
111,"Reviewed 17 September 2014
","Knoxville, Tennessee","I really liked the feel for Old Town, colorful buildings and even painted dumpsters. We didn't do any shopping, but walked around and took in the sights.",4
112,"Reviewed 16 September 2014
","Oakville, Canada","You have to take the time to walk this unplanned quirky community which is full of local colour and northern stereotypes. If you do, you will love it, if you just pass through, you won't be impressed. Floating boat houses, float planes where ever you look, modern corrugated steel apartments historic shacks and prospector cabins, appropriately named ""Ragged A** Road"",...",5
113,"Reviewed 14 September 2014
",USA,It won't take more than a few minutes to drive around. You can see the houseboats and the historic buildings (Wildcat and Bullock's and the general store.,3
114,"Reviewed 8 September 2014
","Toronto, Canada","We walked around town and took in all the local features. Very different from big city life and interesting to see the original background featured on walls, on garbage cans etc. Very clean town, people were very friendly.",5
115,"Reviewed 23 August 2014
","Saskatoon, Canada","Definitely a must to visit while in YK. It is fun to see the various shops and restaurants -- a great place to walk around -- also, be sure to head up to Pilot's Monument for a great vista overlooking Yellowknife. If I was short on time, I would be tempted to miss Wildcat Café, but if you are a...",4
116,"Reviewed 30 July 2014
","London, Canada",Well the prices in the eateries were high but there was LOTS to see and LOTS to buy. Very authenic souvenires!,5
117,"Reviewed 24 July 2014
","Edmonton, Canada","Once you notice details like the painted dumpsters & decorated houses & entire apartments made of corrugated steel... you fall more & more in love with it. The waterfronts are privately owned, so don't expect a boardwalk, but you can see a nice view of both bays from the roads. The streets are notably busy with traffic, considering it's such...",4
118,"Reviewed 25 June 2014
","Billings, Montana","Not much is terribly old in this old town, and it must be called this because it was the first part of the town to be settled, but it's fun to walk around (doesn't take long!), and it's worth driving across to look at some of the unique architecture in the adjacent Latham Island neighborhood.",4
119,"Reviewed 18 May 2014
","Kakabeka Falls, Canada","After a weeks stay,Old Town started to feel like home.There is such a collection of homes and businesses there that it never gets boring.The roads are quite bumpy,but it does keep the traffic slowed down.",5
120,"Reviewed 17 May 2014
","Hong Kong, China","We walked around during daytime ... we went to ice-castle as it was located on Great Slave Lake. We went to Gallery of the Midnight Sun for quality souvenirs and then the famous road ""Ragged XXX Road"". (Tripadvisor website didn't allow me to write that word as it is profanity)On the way to Pilot's Monument, we stopped by Just...",4
121,"Reviewed 24 April 2014
","Toronto, Canada","This part of The 'Knife gives a good ""look back"" to how things were in the North back when it was a sleepy mining town. Not surprisingly it was founded and grew around the lake as this was the key point for the float planes of the day.Planes are still a major component of the daily life here and...",3
122,"Reviewed 28 March 2014
",Acton. Canada,"The was easy access to banks and Shoppers Drug Mart. The Black Night Inn was close by the Yellowknife Inn so a quick pint was close by. There is a Loblaws in Old Town and this is important because the Walmart on the New Town side did not have Meat, Milk, or fresh fruit. This place had everything.",5
123,"Reviewed 13 March 2014
","Richmond Hill, Canada",We stayed 3 out of 4 nights in Old Town. There's so much to see in March. We stayed at Bayside Bed & Breakfast right on the water so we could see the planes taking off and landing on the ice runway. We drove on the 6km ice road to Dettah and back. Went to see the Ice Castle -...,5
124,"Reviewed 10 January 2014
","Zama-shi, Kanagawa, Japan",This town has many cute houses.That make beautiful view.The center of town has the hill.If you climb the hill.You could see old town and yellowknife from there.,5
125,"Reviewed 25 November 2013
","Yellowknife, Canada","I am a resident and do not live in Old Town, but do much business there. It is best experienced by walking and dropping into the local stores, galleries, restaurants, aviation hangars and talking to folks. If you are lucky, you might even get a tour of a houseboat!",5
126,"Reviewed 4 October 2013
","Puslinch, Canada","A very unique place to tour around and live! Interesting contrasts between old and new architecture, the local life and history. Leave yourself a few hours to walk around, you don't want to miss anything.",5
127,"Reviewed 22 September 2013
","Lynnwood, Washington","Old Town consists of a handful of relatively old (1930s) and some dilapidated buildings. Compared to a typical 5 star historical town, like Virginia City in Nevada,, Tombstone, Az, or the old town of Quebec city, this is a 1 star attraction. . .If you are coming to see the Northern Lights (a 5 star attraction in my opinion),...",1
128,"Reviewed 7 September 2013
","Mississauga, Canada","Awesome! If you can't or don't want to go on a tour group to see the northern lights, there's a great place to see them in town. Just walk or head over to Pilot's Monument in Old Town (there's parking for about 10 cars there) and climb to the top and see it in the open sky. A great place...",5
129,"Reviewed 27 August 2013
","St. Albert, Canada",This part of town deserves a fair amount of time and walking to really enjoy. Walk to the top of the hill to see the views and memorials to pilots of years gone by. Check out the old restaurants but be prepared to pay to enjoy them. Lots to see and do.,4
130,"Reviewed 19 August 2013
","Quesnel, Canada","good galleries, lots of choices. Fun old stores. Parking was a bit of a hassle but we managed, its probably easier if you know your way around. Went on a boat tour for an hour of the lake immediately around the city - it was fun to see the houseboats.",3
131,"Reviewed 13 August 2013
","Fredericton, Canada",Very quaint and interesting. Lots of local crafts and restaurants to pick from down on the waterfront.,5
132,"Reviewed 29 July 2013
",Ohio,"We had intended to walk the 20 minutes to this part of town from the Explorer Hotel, but rain and cold beat us back. We heard great things from friends at the hotel about the Wildcat Café (newly renovated) and especially about the food at the Bistro kitty-corner from it (can't recall the name).",5
133,"Reviewed 28 July 2013
","Woodstock, Georgia","Fairly compact business district a modest walk from Yellowknife city center. Old, quaint, unique, even eccentric, houses and businesses. Yellowknife harbor is here. Good view from hilltop at Pilot's Monument.",5
134,"Reviewed 19 June 2013
",Ottawa,Wander around for an afternoon and see the cool houses. Grab lunch or dinner at one of the restaurants and climb pilot's monument.,3
135,"Reviewed 4 June 2013
","Toronto, Canada","Well, the Canadian Shield, in your face. What a strange place. The houses are nuts, everything from big mansions on stilts to shacks on the Aborginal reservation with pickup trucks that run on tracks. A very unique piece of Canadiana. Go to the pilot monument for a great view of the town.",5
